username,date,retweets,favorites,comments,text,geo,mentions,hashtags,tweetid,conversationid,replyto,permalink,imagelink
"lupier_58","2018-07-18-14:45",0,1,0,"Paragliding Trump protester arrested https://www.newschannel5.com/news/world/paragliding-trump-protester-arrested …","","","","1019654431011418114","","","https://twitter.com/lupier_58/status/1019654431011418114",""
"TheLibertyEagle","2018-07-16-10:45",1,1,0,"Paragliding Trump protester arrested https://www.thelibertyeagle.com/paragliding-trump-protester-arrested/ …pic.twitter.com/A48NgdnFTD","","","","1018869339850772480","","","https://twitter.com/TheLibertyEagle/status/1018869339850772480","https://pbs.twimg.com/media/DiPAQ-FXkAEj_lM.jpg"
"news6wkmg","2018-07-16-08:55",0,2,0,"Police in Scotland have arrested the paragliding protester who was able to get surprisingly close to President Donald Trump at his Turnberry golf resort. https://www.clickorlando.com/news/politics/paragliding-trump-protester-arrested?source=twitter&medium=social&campaign=snd&utm_content=wkmg6 …","","","","1018841432084402178","","","https://twitter.com/news6wkmg/status/1018841432084402178",""
"NazDreaming","2018-07-16-07:56",0,0,0,"Paragliding Trump protester arrested @ CNNPolitics https://cnn.it/2uAM2tQ","","@ CNNPolitics","","1018826683066011650","","","https://twitter.com/NazDreaming/status/1018826683066011650",""
"jim4ramblin","2018-07-16-07:20",0,0,0,"Paragliding Trump protester arrested @ CNNPolitics https://cnn.it/2uAM2tQ Go Greenpeace!","","@ CNNPolitics","","1018817741363470336","","","https://twitter.com/jim4ramblin/status/1018817741363470336",""
"WESH","2018-07-16-06:45",0,0,0,"Paragliding Trump protester arrested http://bit.ly/2JpHGew pic.twitter.com/TAyVD9xg23","","","","1018808805642129408","","","https://twitter.com/WESH/status/1018808805642129408","https://pbs.twimg.com/media/DiOJNaZWkAEcuXZ.jpg"
"gwmachinary","2018-07-16-05:47",0,0,0,"Police in Scotland have arrested the paragliding protester who was able to get close to President Trump https://cnn.it/2zCTpXy pic.twitter.com/wjuCadGm5H","","","","1018794302032568320","","","https://twitter.com/gwmachinary/status/1018794302032568320","https://pbs.twimg.com/media/DiN8BI-XkAAT0ha.jpg"
"TSXSteel","2018-07-16-05:46",0,0,0,"Police in Scotland have arrested the paragliding protester who was able to get close to President Trump https://buff.ly/2mhGIaR pic.twitter.com/hyaZxt8T5S","","","","1018794025476935680","","","https://twitter.com/TSXSteel/status/1018794025476935680","https://pbs.twimg.com/media/DiN7xFAW4AAYVbh.jpg"
"GBMachinery1976","2018-07-16-05:44",0,0,0,"Police in Scotland have arrested the paragliding protester who was able to get close to President Trump https://buff.ly/2mhGIaR pic.twitter.com/sN0NBf4xoS","","","","1018793423107772416","","","https://twitter.com/GBMachinery1976/status/1018793423107772416","https://pbs.twimg.com/media/DiN7OBTWsAASn3b.jpg"
"FashionMentalWM","2018-07-16-05:19",0,0,0,"Police in Scotland have arrested the paragliding protester who was able to get close to President Trump https://buff.ly/2mhGIaR pic.twitter.com/qyqdhUANHX","","","","1018787219484692480","","","https://twitter.com/FashionMentalWM/status/1018787219484692480","https://pbs.twimg.com/media/DiN1k7UX4AA5IKR.jpg"
"BaisonBuilding","2018-07-16-05:16",0,0,0,"Police in Scotland have arrested the paragliding protester who was able to get close to President Trump https://buff.ly/2mhGIaR pic.twitter.com/29lB5T0yPd","","","","1018786421224636416","","","https://twitter.com/BaisonBuilding/status/1018786421224636416","https://pbs.twimg.com/media/DiN02cxUYAUhOGd.jpg"
"4029news","2018-07-16-04:45",0,1,0,"Paragliding Trump protester arrested http://bit.ly/2Js7uGC pic.twitter.com/St55m6LCh1","","","","1018778600944828416","","","https://twitter.com/4029news/status/1018778600944828416","https://pbs.twimg.com/media/DiNtvQDW0AA1HCF.jpg"
"ScotNational","2018-07-16-04:31",0,1,6,"The Trump Turnberry paragliding protester was arrested yesterday. http://thenational.scot/news/16356355.scotland-live-the-latest-headlines-and-news-minute-by-minute/ …","","","","1018775131705966593","","","https://twitter.com/ScotNational/status/1018775131705966593",""
"16WAPTNews","2018-07-16-03:45",0,0,0,"Paragliding Trump protester arrested http://bit.ly/2LkJI16 pic.twitter.com/INaY2AQhpq","","","","1018763510803783680","","","https://twitter.com/16WAPTNews/status/1018763510803783680","https://pbs.twimg.com/media/DiNgA51V4AACGO1.jpg"
"ksbw","2018-07-16-03:45",1,1,0,"Paragliding Trump protester arrested http://bit.ly/2Lkyrhv pic.twitter.com/nDTaJia2Nt","","","","1018763510401175552","","","https://twitter.com/ksbw/status/1018763510401175552","https://pbs.twimg.com/media/DiNgA4oXcAAhy2G.jpg"
"TiG2G","2018-07-16-03:34",0,0,0,"Police in Scotland have arrested the paragliding protester who was able to get close to President Trump https://cnn.it/2zCTpXy pic.twitter.com/TVBjBYsNgR","","","","1018760832791011330","","","https://twitter.com/TiG2G/status/1018760832791011330","https://pbs.twimg.com/media/DiJ7M1wU8AA5SGy.jpg"
"LloydZiel","2018-07-16-03:16",0,0,0,"Paragliding Trump protester arrested http://bit.ly/2NUelwi pic.twitter.com/FVuKToEaXY","","","","1018756172525039617","","","https://twitter.com/LloydZiel/status/1018756172525039617","https://pbs.twimg.com/media/DiMzaTVW4AAJxCy.jpg"
"KCCINews","2018-07-16-03:15",0,0,0,"Paragliding Trump protester arrested http://bit.ly/2NX8dmW pic.twitter.com/G65HKkm9wh","","","","1018755973010386944","","","https://twitter.com/KCCINews/status/1018755973010386944","https://pbs.twimg.com/media/DiNZKI0U8AAQwFg.jpg"
"WPBF25News","2018-07-16-03:15",0,0,0,"Paragliding Trump protester arrested http://bit.ly/2LmfNpr pic.twitter.com/OvWKpEIgrU","","","","1018755956325437440","","","https://twitter.com/WPBF25News/status/1018755956325437440","https://pbs.twimg.com/media/DiNZJLUVAAAI7L4.jpg"
"IFollowYooBack_","2018-07-16-03:06",0,0,0,"Paraglider arrested, charged after flying close to President Trump in Scotland protest He’s been grounded. The paragliding protester who buzzed President Trump in Scotland on Friday night is in custody, police said Sunday. The 55-year-old suspect has been arrested and cha…","","","","1018753667372068865","","","https://twitter.com/IFollowYooBack_/status/1018753667372068865",""
"corneliushanung","2018-07-16-03:05",0,0,0,"Police in Scotland have arrested the paragliding protester who was able to get close to President Trump https://cnn.it/2zCTpXy pic.twitter.com/8fdRfOblmB July 15, 2018 at 10:06PM","","","","1018753496097722368","","","https://twitter.com/corneliushanung/status/1018753496097722368","https://pbs.twimg.com/media/DiJ7M1wU8AA5SGy.jpg"
"thebrkg","2018-07-16-03:05",0,0,0,"Police in Scotland have arrested the paragliding protester who was able to get close to President Trump https://cnn.it/2zCTpXy pic.twitter.com/i9qK5ytq7r","","","","1018753470374055936","","","https://twitter.com/thebrkg/status/1018753470374055936","https://pbs.twimg.com/media/DiJ7M1wU8AA5SGy.jpg"
