username,date,retweets,favorites,comments,text,geo,mentions,hashtags,tweetid,conversationid,replyto,permalink,imagelink
"sgoldswo","2018-08-08-17:41",0,0,1,"For full clarity, the point you make is entirely irrelevant to the extent the EC applies the criminal burden of proof (it does). Vote Leave broke the law","","","","1027308742465990657","1027107104002375680","k3books brexit_sham","https://twitter.com/sgoldswo/status/1027308742465990657",""
"personnelfuture","2018-08-08-17:19",0,0,0,"@ andreajenkyns what! vote leave broke the law and you have said nothing about that, you offer no ideas about how Brexit will work for those less well heeled than you, Brexit is for the future you wrote you care nothing for the hardship of ordinary people conservatism at its worst https://twitter.com/andreajenkyns/status/1027289079128510465 …","","@ andreajenkyns","","1027303407567167488","","","https://twitter.com/personnelfuture/status/1027303407567167488",""
"HuwpHuw","2018-08-08-13:39",0,0,4,"Isabel Oakeshott says there is a problem with MPs elected on a Leave manifesto talking to the 'other side' But the problem with the Brexit we are getting is that there has not been *enough* dialogue with the other side VoteLeave broke law & the vote was *close* What about 48%?","","","","1027247830455513090","1027244285849219073","tracyry43946583 Anna_Soubry","https://twitter.com/HuwpHuw/status/1027247830455513090",""
"iaintheeuropean","2018-08-08-12:25",0,0,0,"I find yr stance extremely worrying. You say u voted remain. You say u respect the result. But even u know vote leave broke the law so how can the result stand fairly? So I question yr motives attacking a perfectly valid form of democracy and I have to wonder what’s in it for U?","","","","1027229327052685318","1022503063062339584","piersmorgan","https://twitter.com/iaintheeuropean/status/1027229327052685318",""
"Rachel5742","2018-08-08-11:18",5,2,1,"Both main parties either lost or failed to win a mandate in # GE2017..many reasons EURef no longer valid Advisory VoteLeave broke the Law Rights 2B removed w/o Consent 1975 2/3 maj to # Remain 2016 # Brexit proven based on lies. Multi issue GE can't decide it a Binding # FinalSay canpic.twitter.com/SCjqMApKYr","","","# GE2017 # Remain # Brexit # FinalSay","1027212352779898880","1027082499246178304","iantighe mrjamesob","https://twitter.com/Rachel5742/status/1027212352779898880","https://pbs.twimg.com/media/DkFkL7YW4AAJkek.jpg"
"EUVoteLeave23rd","2018-08-08-09:43",7,11,1,"Genius! # photoshop a pink filter on @ BrandonLewis and dub him “the voice of # women in # politics”... three weeks after he broke his pair with a pregnant new mum @ joswinson! @ CCHQPress congratulations ! @ Conservatives # Tory @ LibDems @ UKLabour # BrandonLewis # Labour # Libdem","","@ BrandonLewis @ joswinson @ CCHQPress @ Conservatives @ LibDems @ UKLabour","# photoshop # women # politics # Tory # BrandonLewis # Labour # Libdem","1027188457368707072","1027183802249105409","Conservatives BrandonLewis","https://twitter.com/EUVoteLeave23rd/status/1027188457368707072","https://abs.twimg.com/emoji/v2/72x72/1f602.png"
"StopBrexitInCrt","2018-08-08-08:23",2,2,1,"@ GiselaStuart @ BorisJohnson @ michaelgove VOTE LEAVE BROKE THE LAW & HAVE BEEN REFERRED TO THE POLICE VOTE LEAVE BROKE THE LAW & HAVE BEEN REFERRED TO THE POLICE VOTE LEAVE BROKE THE LAW & HAVE BEEN REFERRED TO THE POLICE # StopBrexit # FBPE # PeoplesVote # voteleavebrokethelawpic.twitter.com/pCNkSpQRMs","","@ GiselaStuart @ BorisJohnson @ michaelgove","# StopBrexit # FBPE # PeoplesVote # voteleavebrokethelawpic","1027168434679934976","1026884985935069184","Conservatives","https://twitter.com/StopBrexitInCrt/status/1027168434679934976","https://pbs.twimg.com/media/DkE8OPXW4AEobsP.jpg"
"StopBrexitInCrt","2018-08-08-08:16",0,2,1,"VOTE LEAVE BROKE THE LAW & HAVE BEEN REFERRED TO THE POLICE VOTE LEAVE BROKE THE LAW & HAVE BEEN REFERRED TO THE POLICE VOTE LEAVE BROKE THE LAW & HAVE BEEN REFERRED TO THE POLICE # StopBrexit # FBPE # PeoplesVote # voteleavebrokethelawpic.twitter.com/TF1yGs1w9a","","","# StopBrexit # FBPE # PeoplesVote # voteleavebrokethelawpic","1027166723244470272","1027163140541345792","SteveBakerHW","https://twitter.com/StopBrexitInCrt/status/1027166723244470272","https://pbs.twimg.com/media/DkE6pTWXcAAbuLL.jpg"
"moranicly","2018-08-08-06:46",0,0,1,"No, there was no majority in the 2017 election and since then we have discovered the Cambridge Analytics / Aggregate IQ scandal, that Vote Leave broke the law and the real impacts of Brexit. There is very little mandate for Brexit at this point.","","","","1027143991358357504","1027090322503942145","DavidBowmanK","https://twitter.com/moranicly/status/1027143991358357504",""
"james_lawler1","2018-08-08-06:32",0,0,0,"your the absolute idiot here. you don't know what your talking about. Vote leave broke the law, vote leave attack our democracy. if you still support brexit your support criminality, you hate britain, you hate democracy and you hate our laws.","","","","1027140376069644288","1026869977268334592","Snappy160 PeterConstant Nigel_Farage","https://twitter.com/james_lawler1/status/1027140376069644288",""
"BernadetteC23","2018-08-08-04:49",0,0,0,"Since the # EUref UK has been badly split.Both Vote Leave+Leave .EU broke the law+ # Brexit vote is unsafe. From our current crop of politicians,regardless of party, who do you think would make the best PM? Do we have a politician with leadership qualities that could unite the UK?","","","# EUref # Brexit","1027114607989678080","1027087716993982464","mikegalsworthy","https://twitter.com/BernadetteC23/status/1027114607989678080",""
"desderamona","2018-08-07-18:27",0,0,1,"“ # VoteLeave broke the law…channeling money to Canadian data firm # AggregateIQ to targeting political ads on # Facebook, via undeclared joint working w/another # Brexit campaign, # BeLeave. Nigel # Farage # VeteransForBritain David Alan # Halsall Darren # Grimeshttps://techcrunch.com/2018/07/17/its-official-brexit-campaign-broke-the-law-with-social-medias-help/ …","","","# VoteLeave # AggregateIQ # Facebook # Brexit # BeLeave # Farage # VeteransForBritain # Halsall # Grimeshttps","1026958035158294528","870273605896208385","desderamona fairvote","https://twitter.com/desderamona/status/1026958035158294528",""
"jonnets","2018-08-07-18:08",2,10,0,"Vote Leave broke the law and have been referred to the police - the vote wasn't democratic. Democracy is having opposition and voting again when the facts change. The poorest will be hit hardest by Brexit.","","","","1026953184458227713","1026892864813498369","MaxphilipMax DeborahMeaden FD_ShWomenstore","https://twitter.com/jonnets/status/1026953184458227713",""
"StopBrexitInCrt","2018-08-07-07:47",0,0,1,"Show the evidence. Then send it to the Electoral Commission. It's not difficult, we did it. No good moaning on Twitter about it, BOT. Vote Leave & http://Leave.EU broke the law, Remain didn't DO something about it before I mute & block you like I do eventually to all BOTs","","","","1026797041509388289","1026431386834673664","norman53040474 DJEemzee theresa_may","https://twitter.com/StopBrexitInCrt/status/1026797041509388289",""
"PhilipCJames","2018-08-07-06:59",0,0,0,"# VoteLeave supporters break election law raising money to defend Darren Grimes against charges he broke election law? From @ PrivateEyeNews 1475. # Wato # VictoriaLive # LBC # Wato # Brexit # DarrenGrimes # VoteLeaveBrokeTheLaw # VoteLeaveFraud # VoteLeave pic.twitter.com/qYuLHqxy6n","","@ PrivateEyeNews","# VoteLeave # Wato # VictoriaLive # LBC # Wato # Brexit # DarrenGrimes # VoteLeaveBrokeTheLaw # VoteLeaveFraud # VoteLeave","1026784816862306305","","","https://twitter.com/PhilipCJames/status/1026784816862306305","https://pbs.twimg.com/media/Dj_eiy7XgAAoUCt.jpg"
