username,date,retweets,favorites,comments,text,geo,mentions,hashtags,tweetid,conversationid,replyto,permalink,imagelink
"prescient_info","2018-08-07-22:44",1,0,0,"Liquid # Water ‘lake’ revealed on # Mars - # PrescientInfohttps://prescient.info/x9XVViry/","","","# Water # Mars # PrescientInfohttps","1027022633399926786","","","https://twitter.com/prescient_info/status/1027022633399926786",""
"MalineePompinit","2018-08-07-10:34",0,0,0,"Liquid # Water ‘lake’ revealed on # Mars - # PrescientInfo https://prescient.info/x9XVViry/","","","# Water # Mars # PrescientInfo","1026838924184965120","","","https://twitter.com/MalineePompinit/status/1026838924184965120",""
"philipnettleton","2018-08-06-19:49",0,0,0,"Liquid # Water ‘lake’ revealed on # Mars - # PrescientInfo https://prescient.info/x9XVViry/","","","# Water # Mars # PrescientInfo","1026616203295506432","","","https://twitter.com/philipnettleton/status/1026616203295506432",""
"MalineePompinit","2018-08-06-07:09",0,0,0,"Liquid # Water ‘lake’ revealed on # Mars - # PrescientInfo https://prescient.info/x9XVViry/","","","# Water # Mars # PrescientInfo","1026425056367468544","","","https://twitter.com/MalineePompinit/status/1026425056367468544",""
"prescient_info","2018-08-06-02:39",1,0,0,"Liquid # Water ‘lake’ revealed on # Mars - # PrescientInfo https://prescient.info/x9XVViry/","","","# Water # Mars # PrescientInfo","1026356999666257920","","","https://twitter.com/prescient_info/status/1026356999666257920",""
"philipnettleton","2018-08-05-15:00",0,0,0,"Liquid # Water ‘lake’ revealed on # Mars - # PrescientInfo https://prescient.info/x9XVViry/","","","# Water # Mars # PrescientInfo","1026181088635482112","","","https://twitter.com/philipnettleton/status/1026181088635482112",""
"DCSUYD","2018-08-05-10:23",0,1,0,"Possible liquid water 'lake' revealed on Mars https://www.bbc.com/news/science-environment-44952710 …","","","","1026111374064279552","","","https://twitter.com/DCSUYD/status/1026111374064279552",""
"BoldlyGo_Inst","2018-08-05-09:48",0,1,0,"Liquid water 'lake' revealed on Mars — Researchers have found evidence of an existing body of liquid water on Mars. https://goo.gl/dpFt4D","","","","1026102681276960773","","","https://twitter.com/BoldlyGo_Inst/status/1026102681276960773",""
"MalineePompinit","2018-08-05-09:05",0,0,0,"Liquid # Water ‘lake’ revealed on # Mars - # PrescientInfo https://prescient.info/x9XVViry/","","","# Water # Mars # PrescientInfo","1026091749599584257","","","https://twitter.com/MalineePompinit/status/1026091749599584257",""
"letsgetwndrfl","2018-08-05-07:36",0,0,0,"Liquid water 'lake' revealed on Mars via /r/Futurology https://wndrfl.co/2uPJQQa # thefutureiswonderfulpic.twitter.com/2GEOjcPBxQ","","","# thefutureiswonderfulpic","1026069334039388160","","","https://twitter.com/letsgetwndrfl/status/1026069334039388160","https://pbs.twimg.com/media/Dj1Unw_XoAExxA-.jpg"
