username,date,retweets,favorites,comments,text,geo,mentions,hashtags,tweetid,conversationid,replyto,permalink,imagelink
"vrai777","2018-07-30-03:00",0,0,0,"$ BNews:MoviePass' parent company says it had a service outage on Thursday because it couldn't afford to pay for movie tickets https://cnnmon.ie/2mM6c0l","","","","1023825616255295488","","","https://twitter.com/vrai777/status/1023825616255295488","https://abs.twimg.com/emoji/v2/72x72/23f0.png"
"NewsDayFeed","2018-07-28-19:17",0,0,0,"MoviePass Ran Out Of Money, Couldn't Afford To Buy Tickets For Its Users The movie theater ticket app MoviePass suffered an outage Thursday when its parent company couldn’t afford to pay for its customers’ tickets, CNN reporte... http://newsdayfeeds.com/moviepass-ran-out-of-money-couldnt-afford-to-buy-tickets-for-its-users/ … # technology # news # sports","","","# technology # news # sports","1023346637618536448","","","https://twitter.com/NewsDayFeed/status/1023346637618536448",""
"TiG2G","2018-07-28-03:59",0,0,0,"MoviePass' parent company says it had a service outage on Thursday because it couldn't afford to pay for movie tickets https://cnnmon.ie/2mM6c0l","","","","1023115689031172096","","","https://twitter.com/TiG2G/status/1023115689031172096",""
"corneliushanung","2018-07-28-03:04",0,0,0,"MoviePass' parent company says it had a service outage on Thursday because it couldn't afford to pay for movie tickets https://cnnmon.ie/2mM6c0l July 27, 2018 at 10:34PM","","","","1023101920280498176","","","https://twitter.com/corneliushanung/status/1023101920280498176",""
"Homaionkabir","2018-07-28-03:03",0,0,0,"MoviePass crashed because it ran out of money MoviePass faced a service outage on Thursday when the company couldn't afford to pay for users' movie tickets, CBS reports. Parent company Helios and Matheson missed a payment to one of the companies helpin… http://bit.ly/2uXtfd5 pic.twitter.com/1VfFkeAAPx","","","","1023101583352115201","","","https://twitter.com/Homaionkabir/status/1023101583352115201","https://pbs.twimg.com/media/DjLJd-4XgAA33nf.jpg"
"thebrkg","2018-07-28-03:02",0,0,0,"MoviePass' parent company says it had a service outage on Thursday because it couldn't afford to pay for movie tickets https://cnnmon.ie/2mM6c0l","","","","1023101321321299968","","","https://twitter.com/thebrkg/status/1023101321321299968",""
"DavidDavidic","2018-07-28-03:01",0,0,0,"MoviePass' parent company says it had a service outage on Thursday because it couldn't afford to pay for movie tickets https://cnnmon.ie/2mM6c0l","","","","1023101152076939264","","","https://twitter.com/DavidDavidic/status/1023101152076939264",""
"omniohl","2018-07-27-18:53",0,0,0,"Helios and Matheson, the parent company of the popular movie subscription service, said that it had a service outage on Thursday because it couldn't afford to pay for movie tickets. The company borrowed $5 million in cash Friday to pay its merchant and fulfillment!","","","","1022978263319113729","1022937610271055873","MoviePass","https://twitter.com/omniohl/status/1022978263319113729",""
"trillselda","2018-07-27-17:12",0,0,1,"@ Been_Flyy RT @ cnni: MoviePass' parent company says it had a service outage on Thursday because it couldn't afford to pay for movie tickets https://cnn.it/2LJDZVW pic.twitter.com/eWYlmVg4RJ","","@ Been_Flyy @ cnni","","1022952936798932998","","","https://twitter.com/trillselda/status/1022952936798932998","https://pbs.twimg.com/media/DjJB6wPVsAEwkyv.jpg"
"cnni","2018-07-27-17:11",17,32,3,"MoviePass' parent company says it had a service outage on Thursday because it couldn't afford to pay for movie tickets https://cnn.it/2LJDZVW pic.twitter.com/svRRg4n2hK","","","","1022952545050943488","","","https://twitter.com/cnni/status/1022952545050943488","https://pbs.twimg.com/media/DjJB6wPVsAEwkyv.jpg"
