username,date,retweets,favorites,comments,text,geo,mentions,hashtags,tweetid,conversationid,replyto,permalink,imagelink
"suburbanfinds","2018-07-14-20:19",0,1,0,"Thousands watch RAF's centenary flypast https://www.bbc.co.uk/news/uk-44775939 …","","","","1018288823917318145","","","https://twitter.com/suburbanfinds/status/1018288823917318145",""
"1truclaretnblu","2018-07-14-01:58",1,1,0,"BBC News - @ RAF centenary: Thousands watch flypast outside Buckingham Palace https://www.bbc.co.uk/news/uk-44775939 …","","@ RAF","","1018011776527622144","","","https://twitter.com/1truclaretnblu/status/1018011776527622144",""
"ArgosyNews1","2018-07-13-10:22",0,0,0,"Thousands watch RAF's centenary flypast https://www.bbc.co.uk/news/uk-44775939 …","","","","1017776198133403648","","","https://twitter.com/ArgosyNews1/status/1017776198133403648",""
"NPAImages","2018-07-12-11:09",0,1,0,"Thousands watch RAF's centenary flypast https://www.bbc.co.uk/news/uk-44775939 …","","","","1017425635327856643","","","https://twitter.com/NPAImages/status/1017425635327856643",""
"frankkohanek","2018-07-12-06:42",0,0,0,"RAF centenary: Thousands watch flypast http://dlvr.it/QbJDH1 pic.twitter.com/abFBkXORfL","","","","1017358544474030080","","","https://twitter.com/frankkohanek/status/1017358544474030080","https://pbs.twimg.com/media/Dh5iNGGUcAEmwVQ.jpg"
"Ion_Banal","2018-07-11-20:52",0,0,2,"RAF centenary: Thousands watch flypast","","","","1017210003239899137","","","https://twitter.com/Ion_Banal/status/1017210003239899137",""
"Ratsaurus11","2018-07-11-11:33",0,0,0,"Happy Birthday RAF! The only ones who should be celebrated today. Not a few random balloons launched by haters. BBC News - RAF centenary: Thousands watch flypast https://www.bbc.co.uk/news/uk-44775939 …","","","","1017069456831537158","","","https://twitter.com/Ratsaurus11/status/1017069456831537158",""
"BreakingKenya","2018-07-11-10:55",0,0,0,"# Breakingkenyanews Thousands watch RAF's centenary flypast https://www.bbc.co.uk/news/uk-44775939 …","","","# Breakingkenyanews","1017059864609255424","","","https://twitter.com/BreakingKenya/status/1017059864609255424",""
"ServiceEmp","2018-07-11-09:35",0,0,0,"RAF centenary: Thousands watch flypast. Thousands of people have gathered outside Buckingham Palace to watch a flypast of aircraft to mark the centenary of the Royal Air Force. # Proud # RAF100 https://www.bbc.com/news/uk-44775939 … # EmpCleaning # Chelmsfor # Essex # Commercial # Cleaning","","","# Proud # RAF100 # EmpCleaning # Chelmsfor # Essex # Commercial # Cleaning","1017039776355004417","","","https://twitter.com/ServiceEmp/status/1017039776355004417",""
"Stay_In_London","2018-07-11-07:51",0,0,0,"RAF centenary: Thousands watch flypast https://www.all-about-london.com/2018/07/raf-centenary-thousands-watch-flypast.html … https://www.all-about-london.com/2018/07/raf-centenary-thousands-watch-flypast.html …","","","","1017013384728993793","","","https://twitter.com/Stay_In_London/status/1017013384728993793",""
"Natalie09769860","2018-07-11-07:30",0,0,0,"RAF centenary: Thousands watch flypast - BBC News https://www.bbc.com/news/uk-44775939 …","","","","1017008210513944578","","","https://twitter.com/Natalie09769860/status/1017008210513944578",""
"AzeriDaily","2018-07-11-07:00",0,0,0,"RAF centenary: Thousands watch flypast http://azeridaily.com/news/39878","","","","1017000555862949888","","","https://twitter.com/AzeriDaily/status/1017000555862949888",""
"EFatullayev","2018-07-11-06:28",0,0,0,"RAF centenary: Thousands watch flypast http://azeridaily.com/news/39878","","","","1016992625122070529","","","https://twitter.com/EFatullayev/status/1016992625122070529",""
"TheLondonPages","2018-07-11-04:47",0,0,0,"RAF centenary: Thousands watch flypast http://www.bbc.co.uk/news/uk-44775939 …","","","","1016967112626237441","","","https://twitter.com/TheLondonPages/status/1016967112626237441",""
"reimeino_sora","2018-07-11-04:31",0,0,1,"イギリス空軍のモットー「困難を乗り越え星へ」 'Through hardship to the stars' 'Per aspera ad astra' というラテン語句は世界的に有名みたいでいろいろな国で使われているみたいなのですね 素敵な言葉だなぁ BBC News - RAF centenary: Thousands watch flypast https://www.bbc.com/news/uk-44775939 …","","","","1016963067781869568","","","https://twitter.com/reimeino_sora/status/1016963067781869568","https://pbs.twimg.com/profile_images/567142324388388866/ExiwB_cb_normal.jpeg"
"DrAEHeaton","2018-07-11-04:00",0,0,0,"RAF centenary: Thousands watch flypast - http://www.bbc.co.uk/news/uk-44775939 …","","","","1016955323704381440","","","https://twitter.com/DrAEHeaton/status/1016955323704381440",""
"Aslett2","2018-07-11-03:07",0,0,0,"BBC News - RAF centenary: Thousands watch flypast https://www.bbc.co.uk/news/uk-44775939 …","","","","1016942045368344576","","","https://twitter.com/Aslett2/status/1016942045368344576",""
"NelsonEngland","2018-07-11-00:12",0,0,0,"RAF centenary: Thousands watch flypast http://www.bbc.co.uk/news/uk-44775939 …","","","","1016897893989601280","","","https://twitter.com/NelsonEngland/status/1016897893989601280",""
"colin_gillett","2018-07-10-22:52",0,0,0,"BBC News - RAF centenary: Thousands watch flypast https://www.bbc.com/news/uk-44775939 …","","","","1016877780460605443","","","https://twitter.com/colin_gillett/status/1016877780460605443",""
"rlup","2018-07-10-22:34",0,0,0,"Thousands watch RAF's centenary flypast https://www.bbc.co.uk/news/uk-44775939 …","","","","1016873237140172800","","","https://twitter.com/rlup/status/1016873237140172800",""
"wakemp","2018-07-10-18:46",0,0,0,"Thousands watch RAF's centenary flypast https://buff.ly/2uk2wqc","","","","1016815832687611905","","","https://twitter.com/wakemp/status/1016815832687611905",""
"CapProgrammeCo","2018-07-10-17:48",0,1,0,"RAF centenary: Thousands watch flypast - great spectacle # RAF100 http://www.bbc.co.uk/news/uk-44775939 …","","","# RAF100","1016801437379162112","","","https://twitter.com/CapProgrammeCo/status/1016801437379162112",""
"sue_robertson7","2018-07-10-17:29",0,5,0,"BBC News - RAF centenary: Thousands watch flypast https://www.bbc.co.uk/news/uk-44775939 …","","","","1016796535433187328","","","https://twitter.com/sue_robertson7/status/1016796535433187328",""
"ghodgaonkar","2018-07-10-17:18",0,1,0,"BBC News - RAF centenary: Thousands watch flypast https://www.bbc.co.uk/news/uk-44775939 …","","","","1016793915427643396","","","https://twitter.com/ghodgaonkar/status/1016793915427643396",""
"esorlem","2018-07-10-17:16",1,0,0,"RAF centenary: Thousands watch flypast; a tribute to our world class RAF http://www.bbc.co.uk/news/uk-44775939 …","","","","1016793289280950273","","","https://twitter.com/esorlem/status/1016793289280950273",""
"BradS4","2018-07-10-17:15",0,0,0,"RAF centenary: Thousands watch flypast. What pride! Stunning photos marking an amazing centenary. http://www.bbc.co.uk/news/uk-44775939 …","","","","1016793154668941313","","","https://twitter.com/BradS4/status/1016793154668941313",""
