username,date,retweets,favorites,comments,text,geo,mentions,hashtags,tweetid,conversationid,replyto,permalink,imagelink
"Allnkat","2018-08-06-21:42",0,0,0,"These truth speaking journalists should receive secret service protection. Sarah Sanders gets it for lying. https://twitter.com/AmoneyResists/status/1026638609443639296 …","","","","1026644684016427009","","","https://twitter.com/Allnkat/status/1026644684016427009",""
"ljprimo31","2018-08-04-06:30",0,0,0,"Sarah Sanders to receive Secret Service protection - CNNPolitics or this @ acosta ?https://www.cnn.com/2018/06/26/politics/sarah-sanders-secret-service-protection/index.html …","","@ acosta","","1025690368514433025","","","https://twitter.com/ljprimo31/status/1025690368514433025",""
"amyporr1112","2018-08-03-23:13",0,0,0,"@ PressSec The media is not the enemy of the people. You lie to the American people every day! Aren’t you lucky to receive secret service for protection. The media doesn’t and you put them at risk. When you lie and defend a narcissistic President, you deserve no sympathy. https://twitter.com/aravosis/status/1025198244639531009 …","","@ PressSec","","1025580434191798272","","","https://twitter.com/amyporr1112/status/1025580434191798272","https://pbs.twimg.com/media/Djn-8bAWsAYHoF3.jpg"
"THEAlleyeceeing","2018-08-03-07:16",0,0,0,"On sympathy for the devil news: @ PressSec wants you to know she is first press secretary to receive secret service protection. # MorningJoepic.twitter.com/W8jhUnWOKP","","@ PressSec","# MorningJoepic","1025339525512523776","","","https://twitter.com/THEAlleyeceeing/status/1025339525512523776","https://pbs.twimg.com/media/Djq83DCUUAIazgp.jpg"
"jambie61","2018-08-02-19:12",0,4,0,"@ PressSec Does not require secret service protection IMO. She and this Administration decided she would receive secret service protection after she was politely told she wouldn’t be served dinner in a restaurant. That’s not a threat.","","@ PressSec","","1025157295561469953","1025080636367949824","joshtpm","https://twitter.com/jambie61/status/1025157295561469953",""
"HowardKnob","2018-08-02-18:40",0,2,1,"Maybe you're the first @ PressSec to receive Sectet Service protection because you lack the civility and grace that should go with your job? Just saying...","","@ PressSec","","1025149278380089351","","","https://twitter.com/HowardKnob/status/1025149278380089351",""
"purpleninja713","2018-08-02-18:04",0,0,0,"@ PressSec I feel so sorry for you having to receive Secret Service agents, that’s really horrible. You know what else is really horrible? African Americans not feeling safe anywhere for their fear of being killed. Where is their protection? Stop bitching. https://twitter.com/tedlieu/status/1025129170953625600 …","","@ PressSec","","1025140295258779649","","","https://twitter.com/purpleninja713/status/1025140295258779649",""
"detajr","2018-08-02-17:04",0,0,0,"AGAIN @ Acosta you are not the press! You should receive NONE of the courtesy and protection that legimate journalists get and deserve....","","@ Acosta","","1025125140001169408","1025121612973187079","jeremymstamper RealJamesWoods","https://twitter.com/detajr/status/1025125140001169408",""
"fran_leary","2018-08-02-16:10",0,0,0,"You receive security protection not cause of the press, but cause who you represent. You are endangering the press and others and should be held accountable if something happens. You should help bring us together, unlike the 'leader' who divides when we disagree. @ CNN @ PressSec","","@ CNN @ PressSec","","1025111531078541312","1024859051145027584","PressSec","https://twitter.com/fran_leary/status/1025111531078541312",""
"froggydoggie","2018-08-02-15:10",0,0,0,"@ PressSec while being harassed is never acceptable, u have never taken responsibility for ur behavior. U have repeatedly lied to the Amer. people & uve been repeatedly condescending to the press. Maybe u shld ask yourself why ur the first press sec to receive Sec Serv protection","","@ PressSec","","1025096571455713280","","","https://twitter.com/froggydoggie/status/1025096571455713280",""
