username,date,retweets,favorites,comments,text,geo,mentions,hashtags,tweetid,conversationid,replyto,permalink,imagelink
"igor_os777","2018-07-30-12:28",0,0,0,"Borat strikes again... “Jason Spencer, a Georgia state lawmaker who dropped his trousers and repeatedly used the 'n-word' on an episode of the Showtime series 'Who Is America?' on Sunday night, has announced his resignation.” https://edition.cnn.com/2018/07/25/entertainment/jason-spencer-who-is-america-resigns/index.html …","","","","1023968617753452544","","","https://twitter.com/igor_os777/status/1023968617753452544",""
"GrandsonNumber1","2018-07-25-19:57",0,0,0,"Jason Spencer, a Georgia state lawmaker who dropped his trousers and repeatedly used the 'n-word' on an episode of the Showtime series 'Who Is America?' on Sunday night, has announced his resignation.","","","","1022269626359668736","","","https://twitter.com/GrandsonNumber1/status/1022269626359668736","https://abs.twimg.com/emoji/v2/72x72/1f351.png"
"NoyesCherokee","2018-07-25-17:27",3,3,0,"Jason Spencer, a Georgia state lawmaker who dropped his trousers and repeatedly used the 'n-word' on an episode of a Showtime series, has announced he will resign. http://cnn.it/2NIymoi Georgia… https://www.instagram.com/p/Blq3B_xHFFM/?utm_source=ig_twitter_share&igshid=1pwgrg6gusjdb …","","","","1022231933605040128","","","https://twitter.com/NoyesCherokee/status/1022231933605040128",""
"QuaintMelissaK","2018-07-25-16:30",0,0,0,"Retweeted CNN Breaking News ( @ cnnbrk): Jason Spencer, a Georgia state lawmaker who dropped his trousers and repeatedly used the 'n-word' on an episode of a Showtime series, has announced he will resign. https://cnn.it/2NIymoi pic.twitter.com/DYQgC7bwJT","","@ cnnbrk","","1022217600292536320","","","https://twitter.com/QuaintMelissaK/status/1022217600292536320","https://pbs.twimg.com/media/Di7O9HKXcAcMk9y.jpg"
"JayEmme00","2018-07-25-14:39",0,0,0,"“Jason Spencer, a Georgia state lawmaker who dropped his trousers and repeatedly used the 'n-word' on an episode of the Showtime series 'Who Is America?' on Sunday night, has announced his resignation.” https://apple.news/AZa2FOaxXQICVQeH3nD-kcQ …","","","","1022189736704634880","","","https://twitter.com/JayEmme00/status/1022189736704634880",""
"mgolojuch","2018-07-25-13:31",0,0,0,"Jason Spencer, a Georgia state lawmaker who dropped his trousers and repeatedly used the 'n-word' on an episode of the Showtime series 'Who Is America?' on Sunday night, has announced his resignation. His... https://www.youtube.com/watch?v=4k4pMTsa1Kw&feature=youtu.be …","","","","1022172453403910145","","","https://twitter.com/mgolojuch/status/1022172453403910145",""
"Rhode_Island_HR","2018-07-25-11:34",0,0,0,"Georgia lawmaker who came under fire after yelling 'n-word' on 'Who Is America?' says he'll quit: Jason Spencer, a Georgia state lawmaker who dropped his trousers and repeatedly used the 'n-word' on an episode of the Showtime series 'Who Is America?' on… http://tw.eet.link/QckpsH pic.twitter.com/BQlriSaMiO","","","","1022142944436936704","","","https://twitter.com/Rhode_Island_HR/status/1022142944436936704","https://pbs.twimg.com/media/Di9hlzUU4AA4QFX.jpg"
"EyramBashan","2018-07-25-11:20",0,0,0,"Retweeted CNN Breaking News ( @ cnnbrk): Jason Spencer, a Georgia state lawmaker who dropped his trousers and repeatedly used the 'n-word' on an episode of a Showtime series, has announced he will resign. https://cnn.it/2NIymoi pic.twitter.com/0wIUnF7KPo","","@ cnnbrk","","1022139591573336064","","","https://twitter.com/EyramBashan/status/1022139591573336064","https://pbs.twimg.com/media/Di7O9HKXcAcMk9y.jpg"
"bulldoghill","2018-07-25-11:00",9,46,2,"Jason Spencer, a Georgia state lawmaker who dropped his trousers and repeatedly used the 'n-word' on an episode of the Showtime series 'Who Is America?' on Sunday night, has announced his resignation. https://www.cnn.com/2018/07/25/entertainment/jason-spencer-who-is-america-resigns/index.html …","","","","1022134584056729604","","","https://twitter.com/bulldoghill/status/1022134584056729604",""
"J_in_RVA","2018-07-25-11:00",2,5,0,"From CNN: Jason Spencer, a Georgia state lawmaker who dropped his trousers and repeatedly used the 'n-word' on an episode of a Showtime series, has announced he will resign. And you thought Republicans had no standards...","","","","1022134429257490432","","","https://twitter.com/J_in_RVA/status/1022134429257490432",""
