username,date,retweets,favorites,comments,text,geo,mentions,hashtags,tweetid,conversationid,replyto,permalink,imagelink
"prescient_info","2018-08-08-03:08",0,0,0,"Civil # Rights Icon Rep. John Lewis Hospitalized, Now ‘Resting Comfortably’ - # PrescientInfohttps://prescient.info/xS127VH8/","","","# Rights # PrescientInfohttps","1027089075881357313","","","https://twitter.com/prescient_info/status/1027089075881357313",""
"philipnettleton","2018-08-07-12:01",0,0,0,"Civil # Rights Icon Rep. John Lewis Hospitalized, Now ‘Resting Comfortably’ - # PrescientInfo https://prescient.info/xS127VH8/","","","# Rights # PrescientInfo","1026860823304650752","","","https://twitter.com/philipnettleton/status/1026860823304650752",""
"prescient_info","2018-08-07-00:19",0,0,0,"Civil # Rights Icon Rep. John Lewis Hospitalized, Now ‘Resting Comfortably’ - # PrescientInfo https://prescient.info/xS127VH8/","","","# Rights # PrescientInfo","1026684154208026624","","","https://twitter.com/prescient_info/status/1026684154208026624",""
"MalineePompinit","2018-08-07-00:14",0,0,0,"Civil # Rights Icon Rep. John Lewis Hospitalized, Now ‘Resting Comfortably’ - # PrescientInfo https://prescient.info/xS127VH8/","","","# Rights # PrescientInfo","1026682897313554432","","","https://twitter.com/MalineePompinit/status/1026682897313554432",""
"prescient_info","2018-08-06-04:47",0,0,0,"Civil # Rights Icon Rep. John Lewis Hospitalized, Now ‘Resting Comfortably’ - # PrescientInfo https://prescient.info/xS127VH8/","","","# Rights # PrescientInfo","1026389210918477824","","","https://twitter.com/prescient_info/status/1026389210918477824",""
"MalineePompinit","2018-08-06-02:14",0,0,0,"Civil # Rights Icon Rep. John Lewis Hospitalized, Now ‘Resting Comfortably’ - # PrescientInfo https://prescient.info/xS127VH8/","","","# Rights # PrescientInfo","1026350710026395648","","","https://twitter.com/MalineePompinit/status/1026350710026395648",""
"philipnettleton","2018-08-05-21:05",0,0,0,"Civil # Rights Icon Rep. John Lewis Hospitalized, Now ‘Resting Comfortably’ - # PrescientInfo https://prescient.info/xS127VH8/","","","# Rights # PrescientInfo","1026272947571503105","","","https://twitter.com/philipnettleton/status/1026272947571503105",""
"prescient_info","2018-08-03-16:12",0,0,0,"Civil # Rights Icon Rep. John Lewis Hospitalized, Now ‘Resting Comfortably’ - # PrescientInfo https://prescient.info/xS127VH8/","","","# Rights # PrescientInfo","1025474431068631049","","","https://twitter.com/prescient_info/status/1025474431068631049",""
"MalineePompinit","2018-08-03-12:15",0,0,0,"Civil # Rights Icon Rep. John Lewis Hospitalized, Now ‘Resting Comfortably’ - # PrescientInfo https://prescient.info/xS127VH8/","","","# Rights # PrescientInfo","1025414789978370049","","","https://twitter.com/MalineePompinit/status/1025414789978370049",""
"philipnettleton","2018-08-03-11:14",0,0,0,"Civil # Rights Icon Rep. John Lewis Hospitalized, Now ‘Resting Comfortably’ - # PrescientInfo https://prescient.info/xS127VH8/","","","# Rights # PrescientInfo","1025399438255243269","","","https://twitter.com/philipnettleton/status/1025399438255243269",""
"NewsAmericaUsa","2018-08-03-01:28",0,0,0,"Civil Rights icon Rep. John Lewis hospitalized, now 'resting comfortably' https://ti.me/2uVXe5a?utm_source=twitter.com&utm_medium=social&utm_campaign=social-button-sharing …","","","","1025252145556324352","","","https://twitter.com/NewsAmericaUsa/status/1025252145556324352",""
"NilluPanchal","2018-08-01-02:57",0,0,0,"Rep. John Lewis, a civil rights icon, hospitalized for 'routine observation' http://bit.ly/2LJTzSo","","","","1024549615486550016","","","https://twitter.com/NilluPanchal/status/1024549615486550016",""
"NilluPanchal","2018-08-01-00:59",0,0,0,"Rep. John Lewis, a civil rights icon, hospitalized for 'routine observation' http://bit.ly/2KgKLh8","","","","1024519916664377344","","","https://twitter.com/NilluPanchal/status/1024519916664377344",""
"Stmichael2012","2018-07-31-11:51",0,0,0,"Rep. John Lewis, a civil rights icon, hospitalized for 'routine observation' https://www.usatoday.com/story/news/nation-now/2018/07/28/rep-john-lewis-civil-rights-icon-hospitalized/858482002/ …","","","","1024321747062075392","","","https://twitter.com/Stmichael2012/status/1024321747062075392",""
"dubvNOW","2018-07-31-07:39",0,0,0,"Civil rights icon Rep. John Lewis hospitalized http://rss.cnn.com/~r/rss/cnn_topstories/~3/wS1HxQeW6f8/index.html?J3AD …pic.twitter.com/cgYwiFxnxB","","","","1024258167549689856","","","https://twitter.com/dubvNOW/status/1024258167549689856","https://pbs.twimg.com/media/DjblWArWwAE7UM5.jpg"
"peacelily1121","2018-07-30-19:45",0,0,0,"Civil rights icon Rep. John Lewis hospitalized https://www.cnn.com/2018/07/29/politics/john-lewis-hospitalized/index.html … Shared from my Google feed","","","","1024078671286550528","","","https://twitter.com/peacelily1121/status/1024078671286550528",""
"lawanamayfield","2018-07-30-14:55",2,13,1,"Rep. John Lewis, a civil rights icon, hospitalized for 'routine observation' https://usat.ly/2OnfNHv via @ usatoday Praying for love, blessings and complete healing","","@ usatoday","","1024005468044308481","","","https://twitter.com/lawanamayfield/status/1024005468044308481",""
"ezforeclosurefi","2018-07-30-12:17",0,0,0,"Rep. John Lewis, a civil rights icon, hospitalized for 'routine observation' https://www.11alive.com/article/news/politics/us-rep-john-lewis-hospitalized-saturday/85-578346034?utm_source=google&utm_medium=amp&utm_campaign=speakable …","","","","1023965837806448640","","","https://twitter.com/ezforeclosurefi/status/1023965837806448640",""
"banginmelanin","2018-07-30-12:09",0,0,0,"Civil rights icon Rep. John Lewis hospitalized https://cnn.it/2NTtYmu","","","","1023963784644382720","","","https://twitter.com/banginmelanin/status/1023963784644382720",""
"sonicservant","2018-07-30-11:42",0,1,0,"Civil rights icon Rep. John Lewis hospitalized https://www.cnn.com/2018/07/29/politics/john-lewis-hospitalized/index.html …","","","","1023957096432320512","","","https://twitter.com/sonicservant/status/1023957096432320512",""
"Chocolate2059","2018-07-30-10:43",0,0,0,"Rep. John Lewis, a civil rights icon, hospitalized for 'routine observation' https://www.usatoday.com/story/news/nation-now/2018/07/28/rep-john-lewis-civil-rights-icon-hospitalized/858482002/ …","","","","1023942280623869954","","","https://twitter.com/Chocolate2059/status/1023942280623869954",""
"LABProLib","2018-07-30-09:50",0,0,0,"Civil rights icon Rep. John Lewis hospitalized Civil rights icon and Georgia congressman Rep. John Lewis has been hospitalized but is expected to be released Sunday, his spokeswoman says. https://cnn.it/2uVhOTq","","","","1023928751015510018","","","https://twitter.com/LABProLib/status/1023928751015510018",""
"tuscaloosatimes","2018-07-30-09:30",0,0,0,"Spokeswoman: Rep John Lewis, civil rights icon, hospitalized http://www.tuscaloosanews.com/news/20180729/spokeswoman-rep-john-lewis-civil-rights-icon-hospitalized?rssfeed=true …","","","","1023923851644887041","","","https://twitter.com/tuscaloosatimes/status/1023923851644887041",""
"nyquiltsmithcom","2018-07-30-06:57",0,0,0,"Civil rights icon Rep. John Lewis hospitalized https://amp.cnn.com/cnn/2018/07/29/politics/john-lewis-hospitalized/index.html …","","","","1023885371497750528","","","https://twitter.com/nyquiltsmithcom/status/1023885371497750528",""
"riyakMH","2018-07-30-06:03",0,0,0,"I've just posted a new blog: Rep. John Lewis, a civil rights icon, hospitalized for 'routine observation' https://ift.tt/2mUC3fu","","","","1023871709118644225","","","https://twitter.com/riyakMH/status/1023871709118644225",""
"riyakMH","2018-07-30-05:46",0,0,0,"Rep. John Lewis, a civil rights icon, hospitalized for 'routine observation' https://ift.tt/2mUC3fu","","","","1023867472271863808","","","https://twitter.com/riyakMH/status/1023867472271863808",""
"KTTCTV","2018-07-30-03:39",0,0,0,"Spokeswoman: Rep John Lewis, civil rights icon, hospitalized http://www.kttc.com/story/38760819/spokeswoman-rep-john-lewis-civil-rights-icon-hospitalized …","","","","1023835339989966848","","","https://twitter.com/KTTCTV/status/1023835339989966848",""
"TheNewsLand","2018-07-30-03:06",0,0,0,"Civil rights icon John Lewis hospitalized. Civil rights icon and U.S. Rep. John Lewis remains hospitalized for undisclosed reasons in # Atlanta . # daily # world # newshttps://goo.gl/7nr9vG","","","# Atlanta # daily # world # newshttps","1023827198245883904","","","https://twitter.com/TheNewsLand/status/1023827198245883904",""
"Conservatexian","2018-07-30-03:06",1,1,0,"New post: 'Civil Rights Icon Rep. John Lewis Hospitalized, Under 'Routine Observation'' https://ift.tt/2NXoVlp","","","","1023827138485600256","","","https://twitter.com/Conservatexian/status/1023827138485600256",""
"dnp_david","2018-07-30-03:01",0,0,0,"Civil rights icon Rep. John Lewis hospitalized https://ift.tt/2LMu6ai","","","","1023825773587771397","","","https://twitter.com/dnp_david/status/1023825773587771397",""
