username,date,retweets,favorites,comments,text,geo,mentions,hashtags,tweetid,conversationid,replyto,permalink,imagelink
"tehsmom","2018-07-31-10:29",0,0,0,"Managed the WOD in memory of Petty Officer Saman Gunan who died whilst participating in the recent rescue of the Wild Boars football team from a cave in Chiang Rai. Well done to all that… https://www.instagram.com/p/Bl5kBihHdaR/?utm_source=ig_twitter_share&igshid=3chxtt09ndgl …","","","","1024301007604510720","","","https://twitter.com/tehsmom/status/1024301007604510720",""
"thaimythbuster","2018-07-31-06:08",1,0,0,"Mountain run-off hit five villages in Chiang Rai’s Mae Sai district, near where the young Moo Pa (Wild Boars) football team was recently rescued from a cave in a closely followed international operation. # thamluangcaverescue # ThaiCaveRescuepic.twitter.com/JQUz6O1flc","","","# thamluangcaverescue # ThaiCaveRescuepic","1024235415421644800","","","https://twitter.com/thaimythbuster/status/1024235415421644800","https://pbs.twimg.com/media/DjbQqxcU8AAudO4.jpg"
"Chutintorn_Sam","2018-07-29-19:53",1,4,0,"Royal Thai Government will hold a reception on 1 August 2018 to thank all persons involved in the rescue mission that brought 13 young footballers of the Moo Pa Academy Football Team and their coach out of Tham Luang Cave in Chiang Rai province. https://twitter.com/prdthailand/status/1023478233755353089 …","","","","1023718167972118532","","","https://twitter.com/Chutintorn_Sam/status/1023718167972118532","https://pbs.twimg.com/media/DjBAWpXU8AAE3CX.jpg"
"PopeKael","2018-07-26-21:00",0,0,0,"RT @ KhaosodEnglish: Twelve of the 13 Wild Boars football team rescued from Luang Nang Non Cave meditate Thursday at Phra That Doi Tung temple in Chiang Rai, two days after ordaining as novice Buddhist monks. Story: https://buff.ly/2uRKL2r https://buff.ly/2OkjnSD","","@ KhaosodEnglish","","1022647820078272513","","","https://twitter.com/PopeKael/status/1022647820078272513",""
"sorayatx2","2018-07-26-04:33",0,0,0,"Twelve of the 13 Wild Boars football team rescued from Luang Nang Non Cave meditate Thursday at Phra That Doi Tung temple in Chiang Rai, two days after ordaining as novice Buddhist monks. Story: http://www.khaosodenglish.com/featured/2018/07/24/wild-boars-ordain-as-monks-to-thank-sgt-sam/ … pic.twitter.com/IF8XAdL63b","","","","1022399472242966529","","","https://twitter.com/sorayatx2/status/1022399472242966529","https://pbs.twimg.com/media/DjBKRkxV4AAnXhE.jpg"
"nakrkdu14","2018-07-26-04:32",0,0,0,"Twelve of the 13 Wild Boars football team rescued from Luang Nang Non Cave meditate Thursday at Phra That Doi Tung temple in Chiang Rai, two days after ordaining as novice Buddhist monks. Story: http://www.khaosodenglish.com/featured/2018/07/24/wild-boars-ordain-as-monks-to-thank-sgt-sam/ … pic.twitter.com/Nu31OawqHw","","","","1022399209809629184","","","https://twitter.com/nakrkdu14/status/1022399209809629184","https://pbs.twimg.com/media/DjBKRkxV4AAnXhE.jpg"
"argontaarpo","2018-07-26-04:32",0,0,0,"Twelve of the 13 Wild Boars football team rescued from Luang Nang Non Cave meditate Thursday at Phra That Doi Tung temple in Chiang Rai, two days after ordaining as novice Buddhist monks. Story: http://www.khaosodenglish.com/featured/2018/07/24/wild-boars-ordain-as-monks-to-thank-sgt-sam/ … pic.twitter.com/UfjVV3egbv","","","","1022399136816148481","","","https://twitter.com/argontaarpo/status/1022399136816148481","https://pbs.twimg.com/media/DjBKRkxV4AAnXhE.jpg"
"KhaosodEnglish","2018-07-26-04:31",2,13,1,"Twelve of the 13 Wild Boars football team rescued from Luang Nang Non Cave meditate Thursday at Phra That Doi Tung temple in Chiang Rai, two days after ordaining as novice Buddhist monks. Story: http://www.khaosodenglish.com/featured/2018/07/24/wild-boars-ordain-as-monks-to-thank-sgt-sam/ …pic.twitter.com/WgxqopudND","","","","1022398906045423616","","","https://twitter.com/KhaosodEnglish/status/1022398906045423616","https://pbs.twimg.com/media/DjBKRkxV4AAnXhE.jpg"
"phuketgazette","2018-07-24-03:36",0,4,0,"The Mu Pa 13, minus one, attend blessing ceremony before becoming novice monks - more at http://thethaiger.com/news/chiang-rai/the-mu-pa-13-minus-one-attend-blessing-ceremony-before-becoming-novice-monks … Eleven of the Mu Pa football team rescued from the Chiang Rai cave in Mai Sai, along with their assistant coach, participated in a Buddhist ritual this morning (Tu... pic.twitter.com/4rqFmXw9OD","","","","1021660390332104704","","","https://twitter.com/phuketgazette/status/1021660390332104704","https://pbs.twimg.com/media/Di2qtc4U8AA0T7B.jpg"
"ThailandInsider","2018-07-23-15:28",2,5,0,"The people of Thailand express their sincerest appreciation and gratitude for the rescue efforts arranged to save the 13 members of the Thai football team from the Chiang Rai cave. # TheWorldIsOnepic.twitter.com/kyJVJzi0Pg","","","# TheWorldIsOnepic","1021477273743052800","","","https://twitter.com/ThailandInsider/status/1021477273743052800",""
"2huahin","2018-07-23-00:52",0,0,0,"News • Re: After the cave rescue: 'Cave boys' to be ordained this week https://www.bangkokpost.com/news/genera ... -this-week MAE SAI, Chiang Rai: Most members of the Thai youth football team rescued from a flooded cave will have their heads shaved, don robes and be… http://dlvr.it/QcRMRh","","","","1021256831224516608","","","https://twitter.com/2huahin/status/1021256831224516608",""
"joshinimish12","2018-07-22-12:25",0,0,0,"12 boys of football team,one rescue team, 18 day exploration.The story about the death trap at Chiang Rai’s Tham Luang cave but the story of the survival. 'The most dangerous rescue mission' Read the whole story here... http://muskurahat.org.in/thailand-cave-rescue-unsung-heroes/ …","","","","1021068848626393096","","","https://twitter.com/joshinimish12/status/1021068848626393096",""
"globaltimesnews","2018-07-19-16:15",3,13,2,"Twelve Thai boys and their football coach, rescued from a flooded cave after being trapped, attend a press conference in Chiang Rai on July 18. （VCG/Lillian Suwanrumpha) pic.twitter.com/Q1i3GtR8IV","","","","1020039351814717445","","","https://twitter.com/globaltimesnews/status/1020039351814717445","https://pbs.twimg.com/media/DifoYmmWsAAwqne.jpg"
"MlaStandard","2018-07-19-03:40",0,0,0,"Chiang Rai, Thailand―Twelve boys and their football coach who survived a highly dangerous and dramatic rescue from a flooded cave in Thailand are preparing to leave hospital and speak to the media for the first time. http://ow.ly/IB5f50i1e4Y http://ow.ly/IB5f50i1e4Y","","","","1019849365521920001","","","https://twitter.com/MlaStandard/status/1019849365521920001",""
"MlaStandard","2018-07-19-03:40",0,0,0,"Chiang Rai, Thailand―Twelve boys and their football coach who survived a highly dangerous and dramatic rescue from a flooded cave in Thailand are preparing to leave hospital and speak to the media for the first time. http://ow.ly/HF5750i1e4Z","","","","1019849332097462272","","","https://twitter.com/MlaStandard/status/1019849332097462272",""
"AFP","2018-07-18-10:06",98,116,1,"VIDEO: Twelve Thai boys and their football coach who were dramatically rescued from a flooded cave appear before the media for the first time for a press conference. The 'Wild Boars' team members wore football jerseys when they entered the conference room in Chiang Rai province pic.twitter.com/KUTCOjKY7K","","","","1019584102796849152","","","https://twitter.com/AFP/status/1019584102796849152",""
"GNewsViews","2018-07-18-09:15",0,0,0,"The 12 Thai boys and their football coach make their first public appearance after being rescued from Tham Luang cave complex in the northern province of Chiang Rai, Thailand. READ MORE:... http://global-news-views.news/live-thai-cave-rescue-wild-boars-first-public-appearance/ …","","","","1019571316930859008","","","https://twitter.com/GNewsViews/status/1019571316930859008",""
"kristoferkawas","2018-07-18-08:55",0,0,0,"The 12 boys and their football coach rescued from a flooded cave in Thailand waved, smiled and offered traditional 'wai' greetings in their first public appearance on Wednesday at a national broadcast in the northern province of Chiang Rai. ''Fight on, … https://ift.tt/2NYFii8","","","","1019566296592199681","","","https://twitter.com/kristoferkawas/status/1019566296592199681",""
"hiindia","2018-07-18-08:48",1,0,0,"13 members of Wild Boars football team released from hospital: http://hiindia.com | Chiang Rai (Thailand), July 18: Twelve boys and their football coach, who last week were rescued from a cave in northern Thailand,… https://goo.gl/ytGTrs # SPORTS | http://hiindia.com pic.twitter.com/ACrPuofAuX","","","# SPORTS","1019564502801502209","","","https://twitter.com/hiindia/status/1019564502801502209","https://pbs.twimg.com/media/DiY4gxJV4AA5VWl.jpg"
"FranchiseAFA","2018-07-18-08:26",0,0,0,"The 12 Thai boys and their football coach who were recently rescued from a flooded cave made their first public appearance on Wednesday (Jul 18) at a national broadcast news conference in the northern province of Chiang Rai. Really amazing press conference. Amazing boys. pic.twitter.com/4i4oX3THSO","","","","1019558970627743744","","","https://twitter.com/FranchiseAFA/status/1019558970627743744","https://pbs.twimg.com/media/DiYzY4mVQAEl6MI.jpg"
