username,date,retweets,favorites,comments,text,geo,mentions,hashtags,tweetid,conversationid,replyto,permalink,imagelink
"SBitomwa","2018-08-08-16:50",0,0,0,"MAKING SENSE OF NORTH KOREA This small nation allows the US to keep 30,000 troops in the region, which shares a border with China. pic.twitter.com/6v2y4CKqLJ","","","","1027296035431960576","","","https://twitter.com/SBitomwa/status/1027296035431960576","https://pbs.twimg.com/media/DkGwTD9XoAIunCf.jpg"
"ballanross","2018-08-08-11:16",0,0,0,"# NorthKorea returns US remains: Pyongyang returns US troops slain in Korean War - BBC News - Motive: 45's 'dealmaking' resulted in (most recent leaked) charge per person's remains is $1,000,000/each. https://www.bbc.com/news/world-asia-44976947 …","","","# NorthKorea","1027211910461022209","","","https://twitter.com/ballanross/status/1027211910461022209",""
"truthdogg","2018-08-07-13:24",0,0,0,"White House's Bolton says North Korea has not lived up to denuclearization deal - CNBC No shit. There was no deal. There was just Trump pledging to take US troops out of the region, combined with wishful thinking. # worstdealmakerinhistoryhttps://apple.news/A0zKHd_CQTEKddzuslzF1-A …","","","# worstdealmakerinhistoryhttps","1026881695478415360","","","https://twitter.com/truthdogg/status/1026881695478415360",""
"Supermario289","2018-08-07-08:34",0,0,0,"Why would they? Has the US taken effective steps to withdraw from the Korean Peninsula? Has the US taken effective steps to denuclearize? It would be borderline insanity for North Korea to do any denuclearization without a peace treaty signed & US troops removed from S Korea.","","","","1026808795551485953","1026741509796884480","LiberPatriot","https://twitter.com/Supermario289/status/1026808795551485953",""
"Diamr_l","2018-08-06-18:23",0,0,0,"If Trump is able to pull out US troops from Syria and Afghanistan,if he don't start a war with north korea and Iran and if there is no economic crisis I might vote for him against Bernie","","","","1026594524556976128","","","https://twitter.com/Diamr_l/status/1026594524556976128",""
"thebrmoore","2018-08-06-11:39",4,8,0,"North Korea state media has called for the US to drop sanctions, due to good faith by ending weapons testing and handing over remains of US troops. They seem to have forgotten one thing... http://www.asahi.com/ajw/articles/AJ201808060054.html …","","","","1026492917869891586","","","https://twitter.com/thebrmoore/status/1026492917869891586",""
"AthinarayananS","2018-08-06-07:29",0,0,0,"...not withdrawal all its military troops and its military equipment's from South Korea and the US and North Korea have not signed peace treaty between them. I knew very well, US never withdrawal its military troops and its military equipment's from South Korea as it keeps the...","","","","1026429969919094786","","","https://twitter.com/AthinarayananS/status/1026429969919094786",""
"world24monitor","2018-08-06-06:20",0,0,0,"(North Korea called for # US # Sanctions to be lifted) Pyongyang ended nuclear weapons testing and returned the remains of # US troops so the # US should drop # Sanctions, North Korean state... # North_Korea # North_Korean_State_Media WORLD24 MONITORpic.twitter.com/0Wnse5iRUF","","","# US # Sanctions # US # US # Sanctions # North_Korea # North_Korean_State_Media","1026412601587068928","","","https://twitter.com/world24monitor/status/1026412601587068928","https://pbs.twimg.com/media/Dj6M0i_UwAMFn1w.jpg"
"NewsSyndicate","2018-08-06-05:01",0,0,0,"North Korea state media urges US to drop sanctions North Korea n state media called on Monday for the United State s to drop sanctions , saying Pyongyang had demonstrated good faith by ending its nuclear weapons testing and handing over the remains of US troops killed in the…","","","","1026392826240630784","","","https://twitter.com/NewsSyndicate/status/1026392826240630784",""
"avonpatvaughan","2018-08-05-23:44",4,8,0,"Troops' remains from North Korea arrive home on US soil, 65 years later https://americanmilitarynews.com/2018/08/photos-troops-remains-from-north-korea-arrive-home-on-us-soil-65-years-later/?utm_medium=facebook&utm_campaign=alt&utm_source=amn …","","","","1026313137061093376","","","https://twitter.com/avonpatvaughan/status/1026313137061093376",""
