username,date,retweets,favorites,comments,text,geo,mentions,hashtags,tweetid,conversationid,replyto,permalink,imagelink
"RickDoubleR","2018-07-27-03:40",0,0,0,"'Pawn Stars' Richard Harrison - aka 'The Old Man' - dies 'surrounded by loving family' - ABC News - https://gma.abc/2ttkarP via @ ABC # PassingOfPawnStarsOldManRichardHarrison","","@ ABC","# PassingOfPawnStarsOldManRichardHarrison","1022748610516209664","","","https://twitter.com/RickDoubleR/status/1022748610516209664",""
"blacq2","2018-07-26-20:05",0,0,0,"@ silewconsulting @ blacq2 'Pawn Stars' star Richard Harrison, known as 'The Old Man,' dies Richard Harrison, https://is.gd/E7oL67 # actors","","@ silewconsulting @ blacq2","# actors","1022634050593406976","","","https://twitter.com/blacq2/status/1022634050593406976",""
"JenniferJesso","2018-07-22-11:34",0,0,0,"'Pawn Stars' star Richard Harrison, known as 'The Old Man,' dies @ CNNhttps://cnn.it/2lzvzSk#wewillmisshim …","","@ CNNhttps","","1021055887199236096","","","https://twitter.com/JenniferJesso/status/1021055887199236096",""
"NeilChaske","2018-07-21-14:31",0,0,0,"I liked a @ YouTube video http://youtu.be/TT3uedMXG-8?a 'The Old Man' From Pawn Stars, Richard Harrison, Dies at 77","","@ YouTube","","1020738007949807617","","","https://twitter.com/NeilChaske/status/1020738007949807617",""
"WomanSBuzz","2018-07-21-05:26",0,0,0,"Pawn Stars 'Old Man' Richard Harrison dies aged 77 https://is.gd/nZbG8c","","","","1020601019942699008","","","https://twitter.com/WomanSBuzz/status/1020601019942699008",""
"PionsGames","2018-07-13-04:30",0,0,0,"Gostei de um vídeo @ YouTube http://youtu.be/TT3uedMXG-8?a 'The Old Man' From Pawn Stars, Richard Harrison, Dies at 77","","@ YouTube","","1017687712323825665","","","https://twitter.com/PionsGames/status/1017687712323825665",""
"CelebRealLife","2018-07-10-03:09",0,0,0,"# celebritiesreallife My Favorite Show Pawn Stars' star Richard Harrison, known as 'The Old Man,' dies Richard Harrison, best known to viewers of the History Channel reality series 'Pawn… https://www.instagram.com/p/Bkdpk9uhZ7S/?utm_source=ig_twitter_share&igshid=hq18v56p8ijn …","","","# celebritiesreallife","1016580209250832384","","","https://twitter.com/CelebRealLife/status/1016580209250832384",""
"TRENDINGFIRE","2018-07-09-17:05",1,2,0,"The Legendary Pawn Star Richard Harrison 'Old Man' Dies At 77! http://storyviral.com?ref=qz1hyeustoryviral.com/?ref=qz1hyeu","","","","1016428026148646913","","","https://twitter.com/TRENDINGFIRE/status/1016428026148646913",""
"AccessVegas","2018-07-09-14:00",0,1,1,"Richard Harrison, ‘The Old Man’ Of ‘Pawn Stars,’ Dies. https://cstu.io/c4b88b # Vegaspic.twitter.com/SMOTx3TidJ","","","# Vegaspic","1016381549472878593","","","https://twitter.com/AccessVegas/status/1016381549472878593","https://pbs.twimg.com/media/DhrpoeOVAAUNEVD.jpg"
"madnish30","2018-07-04-18:12",0,0,0,":( he was the highlight of the show - Pawn Stars' Richard Harrison, known as 'The Old Man,' dies https://www.cnbc.com/2018/06/25/pawn-stars-richard-harrison-known-as-the-old-man-dies.html …","","","","1014633120715493376","","","https://twitter.com/madnish30/status/1014633120715493376",""
"izam23","2018-07-04-16:09",0,0,0,"'Pawn Stars' star Richard Harrison, known as 'The Old Man,' dies @ CNNI https://cnn.it/2lxxfMk","","@ CNNI","","1014602025714139136","","","https://twitter.com/izam23/status/1014602025714139136",""
"sociallinkm","2018-07-03-04:16",0,0,0,"‘Pawn Stars’ star Richard Harrison, known as ‘The Old Man,’ dies https://allabout5.co.place/newsblog/pawn-stars-star-richard-harrison-known-as-the-old-man-dies/ …pic.twitter.com/laFzfQQqSS","","","","1014060219582894080","","","https://twitter.com/sociallinkm/status/1014060219582894080","https://pbs.twimg.com/media/DhKqZTvU0AAm8OW.jpg"
"bhtobb","2018-07-01-01:02",0,0,0,"'Pawn Stars' star Richard Harrison, known as 'The Old Man,' dies https://www.cnn.com/2018/06/25/entertainment/pawn-stars-the-old-man-richard-harrison-dead/index.html …","","","","1013286771998777346","","","https://twitter.com/bhtobb/status/1013286771998777346",""
"bchockeyhub","2018-06-30-21:27",0,0,0,"Richard Harrison, 'Pawn Stars' star known as 'The Old Man,' dies - CNN https://www.cnn.com/2018/06/25/entertainment/pawn-stars-the-old-man-richard-harrison-dead/index.html …","","","","1013232647059877888","","","https://twitter.com/bchockeyhub/status/1013232647059877888",""
"kursaal_returns","2018-06-30-15:40",0,1,0,"Richard Harrison dead: Pawn Stars 'Old Man' dies aged 77 as son pens emotional message http://shr.gs/6NkOcM","","","","1013145338042085376","","","https://twitter.com/kursaal_returns/status/1013145338042085376",""
"wbrlcw21","2018-06-29-22:20",0,0,0,"'Pawn Stars' Richard Harrison, known as 'The Old Man,' dies https://www.brproud.com/entertainment/pawn-stars-richard-harrison-known-as-the-old-man-dies/1262484100 …","","","","1012883504986804226","","","https://twitter.com/wbrlcw21/status/1012883504986804226",""
"georgeokc","2018-06-29-10:16",0,0,0,"Richard Harrison, ‘The Old Man’ of ‘Pawn Stars,’ dies https://www.reviewjournal.com/entertainment/entertainment-columns/kats/richard-harrison-the-old-man-of-pawn-stars-dies/ …","","","","1012701345743171587","","","https://twitter.com/georgeokc/status/1012701345743171587",""
"teresa_mattix","2018-06-29-09:14",0,0,0,"'Pawn Stars' star Richard Harrison, known as 'The Old Man,' dies https://www.cnn.com/2018/06/25/entertainment/pawn-stars-the-old-man-richard-harrison-dead/index.html …","","","","1012685837639798786","","","https://twitter.com/teresa_mattix/status/1012685837639798786",""
"MlemNews","2018-06-29-06:51",0,0,0,"Richard Harrison, the Old Man from Pawn Stars, Dies at 77 | Best News Site https://mlem.men/richard-harrison-the-old-man-from-pawn-stars-dies-at-77/ …","","","","1012649832849248257","","","https://twitter.com/MlemNews/status/1012649832849248257",""
"SamLitzinger","2018-06-29-06:49",1,0,0,"'Pawn Stars' Richard Harrison, known as 'The Old Man,' dies: https://apnews.com/8a455bcf8af74f4d89435fa49bc165a9 … (from @ AP)pic.twitter.com/XOgVkDNm1f","","@ AP","","1012649280534872064","","","https://twitter.com/SamLitzinger/status/1012649280534872064","https://pbs.twimg.com/media/Dg2nJuxU0AMb5_F.jpg"
"BestVegasEvents","2018-06-29-03:13",0,0,0,"https://ift.tt/2cr4XkK : 'Pawn Stars' Richard Harrison, known as 'The Old Man,' dies","","","","1012594773490851841","","","https://twitter.com/BestVegasEvents/status/1012594773490851841",""
