username,date,retweets,favorites,comments,text,geo,mentions,hashtags,tweetid,conversationid,replyto,permalink,imagelink
"c35241126","2018-07-30-11:49",0,0,0,"Tôi đã thêm video vào danh sách phát http://youtu.be/nkW6XhNje8M?a Croatia Tops Russia in Penalty Shootout: World Cup Roundup trên","","","","1023958787412185088","","","https://twitter.com/c35241126/status/1023958787412185088",""
"lev_tol","2018-07-17-04:11",0,0,0,"Russia vs Croatia Highlights, Goals & Penalty Shootout - World Cup 2018 http://iissport.com/highlights/russia-vs-croatia-highlights-goals-penalty-shootout-world-cup-2018/ … via @ IiSsport","","@ IiSsport","","1019132462343974912","","","https://twitter.com/lev_tol/status/1019132462343974912",""
"2018_ipl_live","2018-07-17-02:56",0,0,0,"Russia vs Croatia 2-2 (3-4) Full Penalty Shootout Highlights & Goals – FIFA World Cup 2018 https://2018ipl.live/russia-vs-croatia-2-2-3-4-full-penalty-shootout-highlights-goals-fifa-world-cup-2018/ …","","","","1019113513720131584","","","https://twitter.com/2018_ipl_live/status/1019113513720131584",""
"lev_tol","2018-07-15-22:56",0,0,0,"Russia vs Croatia Highlights, Goals & Penalty Shootout - World Cup 2018 http://iissport.com/highlights/russia-vs-croatia-highlights-goals-penalty-shootout-world-cup-2018/ … via @ IiSsport","","@ IiSsport","","1018690874677473280","","","https://twitter.com/lev_tol/status/1018690874677473280",""
"ghanaTube","2018-07-15-09:24",0,0,0,"Croatia secured their place in the Semi-Finals of the 2018 FIFA World Cup after a penalty shootout victory over hosts Russia. Find out where to watch live: http://fifa.tv/watch2018 More match highlights:...http://footypress.net/russia-v-croatia-2018-fifa-world-cup-russia-match-59/ …","","","","1018486341120790528","","","https://twitter.com/ghanaTube/status/1018486341120790528",""
"virgobuzz","2018-07-15-07:37",0,0,0,"Croatia Beats Russia In Shootout To Advance To World Cup Semifinal - http://virgobuzz.com/croatia-beats-russia-in-shootout-to-advance-to-world-cup-semifinal/?%virgobuzz …%pic.twitter.com/r02dmbW1ra","","","","1018459409821777922","","","https://twitter.com/virgobuzz/status/1018459409821777922","https://pbs.twimg.com/media/DiJLb3IVQAYzxC6.jpg"
"BulleJR3","2018-07-15-05:57",0,0,0,"The last three goalkeepers to lose a World Cup final have all played for Monaco. Current Croatia goalkeeper Danijel Subasic play for Monaco. We want to end this curse today just like ENGLAND ended their penlaty shootout curse during their quarterfinal match against Russia.","","","","1018434302751756288","1018424324108312576","MuktarKinow","https://twitter.com/BulleJR3/status/1018434302751756288",""
"lev_tol","2018-07-14-00:57",0,0,0,"Russia vs Croatia Highlights, Goals & Penalty Shootout - World Cup 2018 http://iissport.com/highlights/russia-vs-croatia-highlights-goals-penalty-shootout-world-cup-2018/ … via @ IiSsport","","@ IiSsport","","1017996449353641984","","","https://twitter.com/lev_tol/status/1017996449353641984",""
"VirineyaMr","2018-07-13-16:25",0,0,0,"Russia's World Cup dream ends with Croatia shootout defeat Russia's World Cup dream ended within agonizing sight of the semi-finals as they went down 4-3 on penalties to Croatia on Saturday after another gallant performance in front of their fanatical fans which again belied t","","","","1017867546823806976","","","https://twitter.com/VirineyaMr/status/1017867546823806976",""
"Lokkhabarnews","2018-07-12-07:37",0,0,0,"FIFA World Cup 2018: Croatia beat Russia in penalty shootout to reach semi-finals http://lokkhabarnews.com/detail/fifa-world-cup-2018-croatia-beat-russia-in-penalty-shootout-to-reach-semi-finals …","","","","1017372295109726209","","","https://twitter.com/Lokkhabarnews/status/1017372295109726209",""
