username,date,retweets,favorites,comments,text,geo,mentions,hashtags,tweetid,conversationid,replyto,permalink,imagelink
"ABARefugee","2018-07-30-14:50",1,0,0,"40 migrants were stranded in the Mediterranean Sea for 5 days before a Maltese ship picked them up and transferred them to a Tunisian commercial boat. Italy, Malta and France all refused to let the vessel into their ports. https://www.nytimes.com/aponline/2018/07/29/world/middleeast/ap-ml-tunisia-migrant-boat.html …","","","","1024004252094615552","","","https://twitter.com/ABARefugee/status/1024004252094615552",""
"mhouseto","2018-07-27-14:19",1,1,0,"While we usually end the week on a happy note, we would be remiss not to mention the migrant boat that has been helplessly stranded in the Mediterranean. Every life is important. Refugee lives are important. # RefugeesWelcome # HumanRights # refugeeshttps://edition.cnn.com/2018/07/27/europe/tunisian-migrant-boat-stranded-intl/index.html …","","","# RefugeesWelcome # HumanRights # refugeeshttps","1022909345233686528","","","https://twitter.com/mhouseto/status/1022909345233686528",""
"FinancialTimes","2018-07-24-12:11",31,12,12,"For every migrant rescued from boats stranded in the Mediterranean, the EU will offer €6,000 to the government. https://on.ft.com/2LEbYPA","","","","1021790101825888256","","","https://twitter.com/FinancialTimes/status/1021790101825888256",""
"KaiTab","2018-07-24-08:02",0,0,0,"Brussels to offer EU governments €6,000 for every migrant they take in from boats stranded in the Mediterranean, under new plans https://www.ft.com/content/38874b4a-8eaa-11e8-b639-7680cedcc421 …","","","","1021727329788329984","","","https://twitter.com/KaiTab/status/1021727329788329984",""
"JMGlachant","2018-07-24-07:42",1,1,1,"Carrot vs stick in humanitarian affairs: EU Commission will offer EU countries €6,000 for every migrant they take in from boats stranded in the Mediterranean in new plans designed to help ease pressure on Italy & Italians. https://www.ft.com/content/38874b4a-8eaa-11e8-b639-7680cedcc421 …","","","","1021722363463970817","","","https://twitter.com/JMGlachant/status/1021722363463970817",""
"AlexWitzleben","2018-07-24-03:52",1,0,3,"EU to pay member states to take in rescued migrants. Brussels will offer EU governments €6,000 for every migrant they take in from boats stranded in the Mediterranean https://www.ft.com/content/38874b4a-8eaa-11e8-b639-7680cedcc421?desktop=true&segmentId=7c8f09b9-9b61-4fbb-9430-9208a9e233c8 … via @ financialtimes # migrationEU # Salvini # Seehofer # migrants # Futureofeurope # Macron","","@ financialtimes","# migrationEU # Salvini # Seehofer # migrants # Futureofeurope # Macron","1021664333158395904","","","https://twitter.com/AlexWitzleben/status/1021664333158395904",""
"PeterNHerold","2018-07-24-03:13",0,0,1,"”Brussels will offer EU governments €6,000 for every migrant they take in from boats stranded in the Mediterranean, in plans designed to help ease pressure on Italy’s new anti-immigration government.” # migration # Mediterranean # Italy https://www.ft.com/content/38874b4a-8eaa-11e8-b639-7680cedcc421 …","","","# migration # Mediterranean # Italy","1021654703946559488","","","https://twitter.com/PeterNHerold/status/1021654703946559488",""
"NiklasNovaky","2018-07-24-01:35",1,0,1,"“Brussels will offer EU governments €6,000 for every migrant they take in from boats stranded in the Mediterranean, in plans designed to help ease pressure on Italy’s new anti-immigration government.” # migration # Mediterranean https://www.ft.com/content/38874b4a-8eaa-11e8-b639-7680cedcc421 …","","","# migration # Mediterranean","1021630009524592642","","","https://twitter.com/NiklasNovaky/status/1021630009524592642",""
"warofoneman","2018-07-24-01:34",0,1,0,"［每人六皮嘢］EU to pay for migrants Brussels will offer EU countries €6,000 for every migrant they take in from boats stranded in the Mediterranean","","","","1021629616417644544","","","https://twitter.com/warofoneman/status/1021629616417644544",""
"dipu412","2018-07-23-18:16",1,0,0,"EU to pay member states to take in migrants. Brussels will offer EU Govts. €6,000 for every migrant they take in from boats stranded in the Mediterranean, in plans designed to help ease pressure on Italy’s new anti-immigration government. https://www.ft.com/content/38874b4a-8eaa-11e8-b639-7680cedcc421 … via @ FT","","@ FT","","1021519424334061575","","","https://twitter.com/dipu412/status/1021519424334061575",""
"PBI_Gestion","2018-07-23-17:04",0,0,0,"Brussels will offer EU governments €6,000 for every migrant they take in from boats stranded in the Mediterranean, in plans designed to help ease pressure on Italy’s new anti-immigration government https://www.ft.com/content/38874b4a-8eaa-11e8-b639-7680cedcc421 …","","","","1021501358787252224","","","https://twitter.com/PBI_Gestion/status/1021501358787252224",""
"hannabogorowski","2018-07-23-16:58",40,78,14,"Tunisia, joining Italy, Malta, and France, refuses to allow migrant boat carrying 40 Africans from docking on their shores, leaving them stranded in the Mediterranean Sea. http://dailycaller.com/2018/07/23/tunisia-migrant-boat-africans/ …","","","","1021499758874161152","","","https://twitter.com/hannabogorowski/status/1021499758874161152",""
"KwakuAdinkra","2018-07-23-16:42",0,1,0,"Retweeted Financial Times ( @ FinancialTimes): The EU now plans to offer member states €6,000 for every migrant they take in from boats stranded in the Mediterranean. The proposals will be published on Tuesday. https://on.ft.com/2uPUSVF","","@ FinancialTimes","","1021495846259630082","","","https://twitter.com/KwakuAdinkra/status/1021495846259630082",""
"FinancialTimes","2018-07-23-16:15",55,34,6,"The EU now plans to offer member states €6,000 for every migrant they take in from boats stranded in the Mediterranean. The proposals will be published on Tuesday. https://on.ft.com/2uPUSVF","","","","1021488907970592768","","","https://twitter.com/FinancialTimes/status/1021488907970592768",""
"banglanews_eng","2018-07-22-10:34",0,0,0,"Health condition of Bangladeshis stranded at Med deteriorated The head of Tunisia’s Red Crescent aid group has warned the condition of Bangladeshi nationals among 40 migrants stranded on a boat stuck in the Mediterranean Sea has deteriorated as the ves… http://bit.ly/2JJtgGf pic.twitter.com/0eAkbcITZD","","","","1021040852125323264","","","https://twitter.com/banglanews_eng/status/1021040852125323264","https://pbs.twimg.com/media/Dit3Pm4X4AYEJ1V.jpg"
"tlesam","2018-07-21-14:59",0,1,0,"“The head of Tunisia's Red Crescent aid group has warned the condition of 40 migrants stranded on a boat stuck in the Mediterranean Sea has deteriorated as the vessel has been refused docking access for days.” https://ravallirepublic.com/news/world/article_ad726ed6-89a1-58c6-b496-237eec2a6bca.html?utm_medium=social&utm_source=twitter&utm_campaign=user-share …","","","","1020745014861869056","","","https://twitter.com/tlesam/status/1020745014861869056",""
"IgnitionUK","2018-07-20-06:18",1,0,0,"'Four humanitarian groups say a commercial boat carrying 40 migrants who had been stranded in the Mediterranean Sea has been waiting to get a green light to dock in the Tunisian port of Zarzis for more than 48 hours.' # Tunisiahttps://abcnews.go.com/International/wireStory/boat-migrants-denied-entry-pointed-tunisia-56698888 …","","","# Tunisiahttps","1020251716678242305","","","https://twitter.com/IgnitionUK/status/1020251716678242305",""
"sigikusa","2018-07-20-00:52",0,1,0,"Four humanitarian groups say a commercial boat carrying 40 migrants who had been stranded in the Mediterranean Sea has been waiting to get a green light to dock in the Tunisian port of Zarzis for more than 48 hours https://wtop.com/europe/2018/07/the-latest-turkish-authorities-interview-rescued-migrants/ … via @ WTOP","","@ WTOP","","1020169672644333568","","","https://twitter.com/sigikusa/status/1020169672644333568",""
"HeadlinesCenter","2018-07-14-12:12",0,0,0,"Fate of 450 migrants in balance amid new Italy-Malta standoff: Some 450 migrants were rescued and moved from a fishing boat onto two patrol vessels in the Mediterranean. But they remain stranded with Italy and Malta at odds over… http://dlvr.it/QbY8Gc http://newssyndicators.com pic.twitter.com/CGBAbKFO62","","","","1018166238680264704","","","https://twitter.com/HeadlinesCenter/status/1018166238680264704","https://pbs.twimg.com/media/DiFAzD7VQAAZGM7.jpg"
"EUwatchers","2018-07-14-10:37",2,4,0,"Some 450 migrants were rescued and moved from a fishing boat onto two patrol vessels in the Mediterranean. But they remain stranded with Italy and Malta at odds over whose responsibility they are. http://www.dw.com/en/fate-of-450-migrants-in-balance-amid-new-italy-malta-standoff/a-44674260?maca=en-rss-en-eu-2092-rdf … # EU # EUpolpic.twitter.com/fQi8wqd4vN","","","# EU # EUpolpic","1018142438144331776","","","https://twitter.com/EUwatchers/status/1018142438144331776","https://pbs.twimg.com/media/DiErJh-U0AArLzm.jpg"
"maksphoria","2018-07-09-05:00",0,0,0,"What’s AU’s position on African migrants stranded, drowning, being ping-poned all around the Mediterranean&essentially being treated worse than garbage? What’s AU’s strategy? Saw a stranded boat in Pozzallo Italy last week,heartbreaking. @ AUC_DPA @ EUCouncil @ africasacountry","","@ AUC_DPA @ EUCouncil @ africasacountry","","1016245748705439744","1012770988579225600","","https://twitter.com/maksphoria/status/1016245748705439744","https://pbs.twimg.com/profile_images/925366405805101057/44uGXfrd_normal.jpg"
"InfoMigrants","2018-07-03-06:40",6,3,0,"The # Mediterranean is currently without # NGO -operated migrant-rescue vessels with the # Aquarius in Marseilles, the @ openarms_fund bound for Spain and three other boats stranded in # Malta. # Refugees http://infomi.gr/11xr.T pic.twitter.com/P4ZDNuH2ZB","","@ openarms_fund","# Mediterranean # NGO # Aquarius # Malta # Refugees","1014096569149378560","","","https://twitter.com/InfoMigrants/status/1014096569149378560","https://pbs.twimg.com/media/DhLLX9_WsAEQ0E9.jpg"
"maksphoria","2018-06-29-14:53",0,0,1,"What is the AU’s position on all these African migrants stranded, drowning, being ping-poned all around the Mediterranean and essentially being treated worse than garbage? What is the AU’s strategy? Saw a stranded boat in Pozzallo Italy last week and it’s just heartbreaking.","","","","1012770988579225600","","","https://twitter.com/maksphoria/status/1012770988579225600","https://pbs.twimg.com/profile_images/925366405805101057/44uGXfrd_normal.jpg"
"Smth_Banal","2018-06-29-11:55",0,0,0,"Almost 350 migrants are stranded on two boats in the Mediterranean","","","","1012726326552350722","","","https://twitter.com/Smth_Banal/status/1012726326552350722",""
"InlawkerMark","2018-06-28-16:07",0,0,0,"A rescue boat stranded for nearly a week in the Mediterranean with over 200 migrants docked in Malta Wednesday, after a deal was struck between a group of EU states to take them in. http://www.dailymail.co.uk/news/article-5893387/Rescue-ship-Lifeline-carrying-230-migrants-docks-Malta.html …","","","","1012427300695150593","","","https://twitter.com/InlawkerMark/status/1012427300695150593",""
"HelenArmstrong5","2018-06-28-13:35",0,1,0,"A rescue boat stranded for nearly a week in the Mediterranean with over 200 migrants docked in Malta Wednesday, after a deal was struck between a group of EU states to take in some of those on board.","","","","1012388956778819584","","","https://twitter.com/HelenArmstrong5/status/1012388956778819584",""
"dfutoryan","2018-06-28-09:39",0,0,0,"A rescue boat stranded for nearly a week in the Mediterranean with over 200 migrants docked in Malta Wednesday, after a deal was struck between a group of EU states to take in some of those on board. http://click1.crm.foreignpolicy.com/ofjwwvnqnfwdtttkdkfvmdcnpzdvvcqkmktqzmlmwtqk_ehrthqhpfrbydrpqbbp.html?a=Morning+Brief+6%2F28%2F18+-+FP+Guide&b=Morning+Brief+OC …","","","","1012329553308672000","","","https://twitter.com/dfutoryan/status/1012329553308672000",""
"Kogonuso","2018-06-28-06:28",0,0,0,"Migrant rescue ship docks in Malta as EU nations reach deal A rescue boat stranded for nearly a week in the Mediterranean with...https://www.geezgo.com/sps/28382 pic.twitter.com/afpLCqk5Uo","","","","1012281550245773312","","","https://twitter.com/Kogonuso/status/1012281550245773312","https://pbs.twimg.com/media/DgxYqe_VQAES-b4.jpg"
