username,date,retweets,favorites,comments,text,geo,mentions,hashtags,tweetid,conversationid,replyto,permalink,imagelink
"ModelCitizenApp","2018-08-07-16:53",0,0,0,"Crews Race to Drain Thai Cave Where Youth Soccer Team Is Trapped Rescuers working to extract 12 boys and their coach from a flooded cave system in Thailand raced to drain a route to freedom before an incoming storm again raises water levels. https://www.wsj.com/articles/crews-race-to-drain-cave-where-youth-soccer-team-is-trapped-1530725200?mod=fox_australian …pic.twitter.com/wgs22Op9mB","","","","1026934467468951552","","","https://twitter.com/ModelCitizenApp/status/1026934467468951552","https://pbs.twimg.com/media/DkBnYt4WwAI_mlo.jpg"
"IAmMackySuson","2018-08-07-16:53",0,0,0,"Crews Race to Drain Thai Cave Where Youth Soccer Team Is Trapped Rescuers working to extract 12 boys and their coach from a flooded cave system in Thailand raced to drain a route to freedom before an incoming storm again raises water levels. https://www.wsj.com/articles/crews-race-to-drain-cave-where-youth-soccer-team-is-trapped-1530725200?mod=fox_australian …pic.twitter.com/MjpGzQx8W4","","","","1026934450695876608","","","https://twitter.com/IAmMackySuson/status/1026934450695876608","https://pbs.twimg.com/media/DkBnXwvXgAsx_9Z.jpg"
"ModelCitizenApp","2018-08-06-12:09",0,0,0,"Rescuers Locate Missing Thai Soccer Players, Coach in Cave Rescuers found 12 missing teenagers and their soccer coach deep inside a cave complex in northern Thailand, nine days after they were trapped by floodwaters, local authorities said. https://www.wsj.com/articles/thai-rescuers-locate-missing-soccer-players-coach-in-cave-complex-1530550990?mod=fox_australian …pic.twitter.com/q70eJjJ3tm","","","","1026500497312829441","","","https://twitter.com/ModelCitizenApp/status/1026500497312829441","https://pbs.twimg.com/media/Dj7csOeXsAY_ibr.jpg"
"IAmMackySuson","2018-08-06-12:04",0,0,0,"Rescuers Locate Missing Thai Soccer Players, Coach in Cave Rescuers found 12 missing teenagers and their soccer coach deep inside a cave complex in northern Thailand, nine days after they were trapped by floodwaters, local authorities said. https://www.wsj.com/articles/thai-rescuers-locate-missing-soccer-players-coach-in-cave-complex-1530550990?mod=fox_australian …pic.twitter.com/diFp6IjTyu","","","","1026499323998220289","","","https://twitter.com/IAmMackySuson/status/1026499323998220289","https://pbs.twimg.com/media/Dj7bmPyXoAAy7Yc.jpg"
"nasnewsdirect","2018-08-05-12:03",0,0,0,"How will rescuers get trapped Thai soccer team out of cave?: http://youtu.be/hYao8WKpP4w?a via @ YouTube","","@ YouTube","","1026136735556804608","","","https://twitter.com/nasnewsdirect/status/1026136735556804608",""
"ModelCitizenApp","2018-08-05-10:45",0,0,0,"Thai Rescuers Push Further Into Flooded Cave in Search for Missing Boys Thai rescuers said they were moving closer to where they think 12 boys and their soccer coach may be trapped in a sprawling, flooded cave complex, but still haven’t made contact https://www.wsj.com/articles/thai-rescuers-push-further-into-flooded-cave-in-search-for-missing-boys-1530440205?mod=fox_australian …pic.twitter.com/OrPk2H71ht","","","","1026116997808095232","","","https://twitter.com/ModelCitizenApp/status/1026116997808095232","https://pbs.twimg.com/media/Dj1_5vkW4AAQVsi.jpg"
"IAmMackySuson","2018-08-05-10:45",0,0,0,"Thai Rescuers Push Further Into Flooded Cave in Search for Missing Boys Thai rescuers said they were moving closer to where they think 12 boys and their soccer coach may be trapped in a sprawling, flooded cave complex, but still haven’t made contact https://www.wsj.com/articles/thai-rescuers-push-further-into-flooded-cave-in-search-for-missing-boys-1530440205?mod=fox_australian …pic.twitter.com/faAswYtCXP","","","","1026116992057655298","","","https://twitter.com/IAmMackySuson/status/1026116992057655298","https://pbs.twimg.com/media/Dj1_5m_XcAER5_k.jpg"
"FosNewToday","2018-08-05-04:35",0,0,0,"Rescuers up against ‘water and time’ to save remaining teammates trapped in Thai cave https://cheapdomainnamesuggestion.info/rescuers-up-against-water-and-time-to-save-remaining-teammates-trapped-in-thai-cave/ …pic.twitter.com/8jXkD0i0rE","","","","1026023971970535424","","","https://twitter.com/FosNewToday/status/1026023971970535424","https://pbs.twimg.com/media/Dj0rXV2U0AAqYVv.jpg"
"aaronmspelling","2018-08-05-04:35",0,0,0,"Rescuers up against ‘water and time’ to save remaining teammates trapped in Thai cave https://cheapdomainnamesuggestion.info/rescuers-up-against-water-and-time-to-save-remaining-teammates-trapped-in-thai-cave/ …pic.twitter.com/BUwd6vfcKP","","","","1026023946938929153","","","https://twitter.com/aaronmspelling/status/1026023946938929153","https://pbs.twimg.com/media/Dj0rV4NUwAAG5HH.jpg"
"GarethDennis","2018-08-02-11:23",0,0,1,"He did indeed, one of the rescuers of the Thai boys trapped in that cave. I could refer to myself as a brain surgeon tomorrow, but it wouldn't make me one. The status of engineer is rightfully protected in many countries (annoyingly not mine); you can't just call yourself one.","","","","1025039457353908224","1024809604365070336","ChrisChristcro HeatherWCann leahstokes","https://twitter.com/GarethDennis/status/1025039457353908224",""
"educationperf","2018-08-01-02:09",0,0,0,"July Science News: Trapped in a Cave. One of the news stories of the year was the rescue of the Thai soccer players & the difficulties faced by the students & their rescuers. This lesson explores the science behind some of the difficulties. Find out more: http://ow.ly/UJQ330lddRt pic.twitter.com/nhuGKAUe2j","","","","1024537585941663744","","","https://twitter.com/educationperf/status/1024537585941663744","https://pbs.twimg.com/media/DjfjgQZWwAAt_-o.jpg"
