username	date	retweets	favorites	text	geo	mentions	hashtags	tweetid	conversationid	replyto	permalink	imagelink
HelenMcCallin	2018-07-13 03:14	9	27	Stunning red sky & rainbow morning. Privileged to see two buzzards fledge though not very elegantly & two barn owl chicks at nest entrance....beautiful # Scotland # Highlands # Birds # Ornithology # Conservation # Ecology # Wildlife @ RSPBScotland @ Natures_Voice @ _BTO @ Team4Nature300pic.twitter.com/wqRf9VOyJN		@ RSPBScotland @ Natures_Voice @ _BTO @ Team4Nature300pic	# Scotland # Highlands # Birds # Ornithology # Conservation # Ecology # Wildlife	1017668531800952832			https://twitter.com/HelenMcCallin/status/1017668531800952832	https://abs.twimg.com/emoji/v2/72x72/1f60a.png
countrydudeuk	2018-07-12 20:01	0	1	One of the most amazing aspects of living in Ennerdale, is the wildlife. Barn Owls, bats, Roe Deer, Red Squirrels, Polecats, Buzzards, Peregrine Falcons, all manner of other birds,… https://www.instagram.com/p/BlJqSqulHLI/?utm_source=ig_twitter_share&igshid=1mrf8i7o49lt2 …				1017559572930879491			https://twitter.com/countrydudeuk/status/1017559572930879491	
BarnOwlTrust	2018-06-26 08:52	6	17	The Stock Dove is Amber listed on the UK Red List for Birds and can nest in Barn Owl boxes. They suffered from the effects of organochlorine seed-dressings that were used in the 50’s and 60’s, but now the UK holds over 20% of European breeding population. pic.twitter.com/J1z41Fxisq				1011593030091051009			https://twitter.com/BarnOwlTrust/status/1011593030091051009	https://pbs.twimg.com/media/Dgnmf0HVAAA4Wyq.jpg
econaturehols	2018-06-22 18:00	0	1	# glenwatch today sightings Jay, barn owl, red squirrels, loads of woodland birds, woodpecker and pine marten # wildscotland # cowal # wildaboutargyllpic.twitter.com/Qjr5ecbKNg – bei Eco Nature Holidays			# glenwatch # wildscotland # cowal # wildaboutargyllpic	1010281488443691010			https://twitter.com/econaturehols/status/1010281488443691010	https://pbs.twimg.com/media/DgU9p60WkAcGsmo.jpg
emm33	2018-06-14 18:19	1	0	Terrific evening bird walk with the Windsor @ U3A_UK. Five raptors: Kestrel, Buzzard, Red Kite, Sparrowhawk and Barn Owl. # birds @ BBCSpringwatch		@ U3A_UK @ BBCSpringwatch	# birds	1007387076692725761			https://twitter.com/emm33/status/1007387076692725761	
kurokitsuneneko	2018-06-07 11:39	0	2	Nope... not native to our country. We have Stoats, Badgers, Hares, Tawny and Barn Owls, Foxes, lots of pretty birdies, Cormorants, Herons, Swans, other birds of prey (my favourite is the Osprey and Red Kite) - so many cute creatures! I'll start taking photos for you!				1004749744198078464	1004739346275151873	leslieinfl	https://twitter.com/kurokitsuneneko/status/1004749744198078464	
BankHouseBnB	2018-06-07 09:03	0	0	The Bank House garden is providing a wonderful backdrop to the beautiful birds created by Claudia Petley and Paul Shepherd. An invasion of barn owls and a spiralling red kite. All part of the Bishops Bishop's... https://www.facebook.com/258738677619694/posts/956423817851173/ …				1004710475353948160			https://twitter.com/BankHouseBnB/status/1004710475353948160	
MikeCrawshaw4	2018-05-12 20:33	0	6	Your talking rubbish, several lapwing, curlew a kestrel several buzzard numerous small birds, red kite, havn't seen the cock hen Harrier today but he's about, barn owl etc etc				995462013055913984	994843307644805120	BenGoldsmith	https://twitter.com/MikeCrawshaw4/status/995462013055913984	
DazzleCity	2018-05-11 16:43	0	0	Owl Pin Bird Wise Red Eyes Brooch Barn Night Mid Century 1960's DazzleCity http://dazzlecity.mybigcommerce.com/owl-pin-bird-wise-red-eyes-brooch-barn-night-mid-century-1960s-dazzlecity/#.WvYAdYdb7NQ.twitter …				995041752464613376			https://twitter.com/DazzleCity/status/995041752464613376	
WildCare_Inc	2018-05-10 15:13	0	1	The red band male barn owl was released with his new lady friend last week, and in a few days we'll be releasing an unrelated female with red band's brother blue band! For a species with less than 100 birds left in... https://www.facebook.com/WildCareInc/posts/1921051877907826 …				994656751386492929			https://twitter.com/WildCare_Inc/status/994656751386492929	
exebirding	2018-05-10 14:07	0	0	Very nice Jo you've had some great birds on your trip. I've had Barn Owls Red Kites Sarny Terns and Gannets today. Hope to get a few photos soon just having a look round at the mo				994640129661825026	994309626136092672	JoKingDevon	https://twitter.com/exebirding/status/994640129661825026	
HEBTilbrook	2018-04-29 04:45	0	2	Great sleep (despite my reservations about the weather). Good company and yummy food too, as well as awesome birds. Saw Barn Owl hunting at desk and this morning a red kite grabbing some breakfast.				990512483537440768	990470027215298560	BristowsReclaim WickenFenNT	https://twitter.com/HEBTilbrook/status/990512483537440768	
MikeCrawshaw4	2018-04-19 16:50	0	6	I see lapwing, curlew, buzzard, red kite, ravens, spotted woodpecker,barn owl, tawny owl?,wheatear, hen harrier, red& black grouse occasionally, dipper various duck, alot of small birds around the garden, sparrow hawk, peregrin,skylark & quite a few I don't know, + its keepered				987070857578151936	987055244965228545	essexwindyfarm	https://twitter.com/MikeCrawshaw4/status/987070857578151936	
nicholasriley24	2018-04-05 13:54	2	1	my Birds were harris 2 red kites from chicks barn owl macaw and ancient pereguin hen all blow torched even jess my cross dachshound jack russel decapitated by gangstas working for grimsby police peado Pickerdons & Hendersons https://twitter.com/ChesterFalconry/status/981903154605445120 …				981953209865592832			https://twitter.com/nicholasriley24/status/981953209865592832	https://pbs.twimg.com/tweet_video_thumb/DaBrgJwXcAAWbfG.jpg
MarkyBike	2018-04-02 15:06	1	3	Impromptu visit to Rutland this afternoon with @ therealphil68 to see the @ rutlandospreys. Other birds seen included 2 barn owls, red kites, redpoll, female brambling, little egret, linnets & red legged partridge.		@ therealphil68 @ rutlandospreys		980884307983110145			https://twitter.com/MarkyBike/status/980884307983110145	
