username	date	retweets	favorites	text	geo	mentions	hashtags	tweetid	conversationid	replyto	permalink	imagelink
KatLaMoon	2018-03-12 00:28	0	0	@ realDonaldTrump no one cares we all want you out of office, only money put you there and kept you there till the HEARTS OF THE PEOPLE ARE CHANGING, AND YOU ARE GOING TO BE FUCKED, YOU WILL ONLY RELY ON YOUR GOLF STROKE MECHANICS YOU, WUSSY WHINY ASS BABY. # MuellerIsComingForYouhttps://twitter.com/Shareblue/status/973038422129553409 …		@ realDonaldTrump	# MuellerIsComingForYouhttps	973053056593072128			https://twitter.com/KatLaMoon/status/973053056593072128	https://pbs.twimg.com/profile_images/954040518681522176/feySTH2q_normal.jpg
UKFahadAlrajaan	2017-10-19 11:10	0	0	The term “golf stroke mechanics” refers to the means by which golf players make decisions in executing a shot. http://bit.ly/2zyhNW8				921030767907569665			https://twitter.com/UKFahadAlrajaan/status/921030767907569665	
UKFahadAlrajaan	2017-08-28 07:37	0	0	The term “golf stroke mechanics” refers to the means by which # golf players make decisions in executing a shot http://fahadalrajaan.sg/golf-stroke-mechanics/ …			# golf	902133064058449920			https://twitter.com/UKFahadAlrajaan/status/902133064058449920	
Fairgaze	2017-08-28 05:18	0	0	# Golf Stroke Mechanics. @ Fairgaze http://fairgaze.com/Sports/learn-and-execute-golf-stroke-mechanics-to-hit-every-shot_71491.html …pic.twitter.com/87WQu8Jw0B		@ Fairgaze	# Golf	902098012276637699			https://twitter.com/Fairgaze/status/902098012276637699	https://pbs.twimg.com/media/DITlUAVVAAAtgoJ.jpg
Ansonmass	2016-11-24 23:47	0	1	I liked a @ YouTube video http://youtu.be/ctCjCDxvSIY?a Ben Hogans's Golf Stroke Mechanics		@ YouTube		802010911070420992			https://twitter.com/Ansonmass/status/802010911070420992	
DivisionMedical	2016-08-29 06:31	0	0	Golf Stroke Mechanics – The Pre-Stroke http://goo.gl/QJDeq2				770207182742749184			https://twitter.com/DivisionMedical/status/770207182742749184	
UKFahadAlrajaan	2016-08-01 07:31	0	0	In the last part in our series on golf stroke mechanics, we take a look at some of the most jaw-dropping shots. http://bit.ly/28N97Pi				760075364974616576			https://twitter.com/UKFahadAlrajaan/status/760075364974616576	
RANDMAN2011	2016-06-20 10:39	0	0	Golf Putting Distance Control Tip: How to Improve Your Golf Stroke Mechanics when Putting http://www.youtube.com/watch?feature=player_embedded&v=KjBVs9dEitk … http://www.improvingmygolfgame.com/golf-putting-distance-control-tip-how-to-improve-your-golf-stroke-mechanics-when-putting/ …				744902580342423552			https://twitter.com/RANDMAN2011/status/744902580342423552	
ErikMartinWilln	2016-04-12 13:52	0	0	ERIK MARTIN WILLÈN: Golf Stroke Mechanics http://sciencefiction-nastragull.blogspot.com/2016/04/golf-stroke-mechanics.html?spref=tw …pic.twitter.com/R5gqcOUdcD				719946403238293504			https://twitter.com/ErikMartinWilln/status/719946403238293504	
realanandmurthy	2016-03-23 05:20	0	0	I liked a @ YouTube video http://youtu.be/ctCjCDxvSIY?a Ben Hogans's Golf Stroke Mechanics		@ YouTube		712569664811966464			https://twitter.com/realanandmurthy/status/712569664811966464	
golfleaks	2016-03-15 06:22	0	0	Ben Hogans's Golf Stroke Mechanics https://youtu.be/ctCjCDxvSIY via @ YouTube # benhogan # golf # mechanics		@ YouTube	# benhogan # golf # mechanics	709686223917293568			https://twitter.com/golfleaks/status/709686223917293568	
FahadARajaanUK	2016-02-26 06:00	2	0	Golf Stroke Mechanics with a link to great @ wikiHow article 'How to Complete a Perfect Swing in Golf' http://goo.gl/XoUqST # golfswing		@ wikiHow	# golfswing	703172880004042752			https://twitter.com/FahadARajaanUK/status/703172880004042752	
FahadAlRajaanUK	2016-01-13 06:14	0	0	Golf Stroke Mechanics with a link to great @ wikiHow article 'How to Complete a Perfect Swing in Golf' http://goo.gl/XoUqST # golfswing		@ wikiHow	# golfswing	687231157843398662			https://twitter.com/FahadAlRajaanUK/status/687231157843398662	
stonecreekgcIA	2016-01-13 02:50	0	0	RT https://twitter.com/GolfLessonsChan/status/687177929688748032 … Popular Videos – Golf & Golf stroke mechanics http://bit.ly/1PanGbd # golf			# golf	687179971958312960			https://twitter.com/stonecreekgcIA/status/687179971958312960	
GolfLessonsChan	2016-01-13 02:42	3	2	Popular Videos – Golf & Golf stroke mechanics http://bit.ly/1PanGbd # golf			# golf	687177929688748032			https://twitter.com/GolfLessonsChan/status/687177929688748032	
GolfLessonsChan	2015-10-17 08:01	0	0	Popular Videos – Champions Tour & Golf stroke mechanics http://bit.ly/1QDj006 # golf			# golf	655352978468155394			https://twitter.com/GolfLessonsChan/status/655352978468155394	
RANDMAN2011	2015-08-12 20:18	0	0	Improve Golf Swing – Improving Golf Swing With Proper Golf Stroke Mechanics http://improvingmygolfgame.com/improve-golf-swing-improving-golf-swing-with-proper-golf-stroke-mechanics/ …				631620839805337600			https://twitter.com/RANDMAN2011/status/631620839805337600	
biodigitalhuman	2015-07-17 09:03	0	0	Anyone following the # TheOpen this wkend? Watch BioDigital's # golf stroke mechanics: http://buff.ly/1K9lCjZ @ TheOpenpic.twitter.com/FoYb9SndYY		@ TheOpenpic	# TheOpen # golf	622028733675896832			https://twitter.com/biodigitalhuman/status/622028733675896832	https://abs.twimg.com/hashflags/TheOpen_2018/TheOpen_2018.png
TrendyTiger	2015-02-19 06:25	0	0	Sharing item 'Golf stroke mechanics' in list 'Best Golf Swing Analyzer To Improve Your Game' http://list.ly/i/1045060 via @ listly		@ listly		568370812744413184			https://twitter.com/TrendyTiger/status/568370812744413184	
GolfHQNet	2015-01-21 02:13	0	0	# golf Golf Putting Distance Control Tip: How to Improve Your Golf Stroke Mechanics when ... - http://golfhq.net/golf-putting-distance-control-tip-how-to-improve-your-golf-stroke-mechanics-when-putting/ …pic.twitter.com/TAYxfPIavA			# golf	557798197171871744			https://twitter.com/GolfHQNet/status/557798197171871744	https://pbs.twimg.com/media/B72ygURIEAA-q86.jpg
