username	date	retweets	favorites	text	geo	mentions	hashtags	tweetid	conversationid	replyto	permalink	imagelink
PAProStart	2018-06-12 11:30	2	9	According to a national survey, 70% of # ProStart students plan to pursue post-secondary education. Many post-secondary schools offer college credit and/or scholarships to students who have earned the ProStart National Certificate of Achievement (COA). http://ow.ly/sgaR30keI1n pic.twitter.com/jfNS8fY7QL			# ProStart	1006559372384841728			https://twitter.com/PAProStart/status/1006559372384841728	https://pbs.twimg.com/media/DfgEad6XcAAKw4L.png
AcademyD20	2018-05-17 17:35	10	35	Students at Liberty High School Skyped with astronaut Mark Vande Hei, collected more than 10 mil in scholarships, have eight national merit students and more than 80% will seek post-secondary education. pic.twitter.com/69gYrEwy8a				997229262443896832			https://twitter.com/AcademyD20/status/997229262443896832	
HenricoSchools	2018-05-02 11:30	6	22	May 1st was National Decision Day for high school seniors. The goal is to recognize ALL high school seniors for their post-secondary plans and encourage younger students and families to prepare early for post-secondary education. Check out the Highland Springs Springers! pic.twitter.com/tEpM7nhydT				991701362554605568			https://twitter.com/HenricoSchools/status/991701362554605568	https://pbs.twimg.com/media/DcM7DLPX4AEpyGt.jpg
PGCPSCTE	2018-02-12 09:18	14	9	Myth: CTE is for students who do not plan to go to college. FACT: Advance CTE reports that 78% of CTE students enroll in post-secondary education, higher than the overall national average among all high school graduates. # CTEMonth @ LateefahDurant @ LibbyKara		@ LateefahDurant @ LibbyKara	# CTEMonth	963054639984840704			https://twitter.com/PGCPSCTE/status/963054639984840704	
africanewsdesks	2018-01-11 09:55	0	0	'Do not expel students over fees' HARARE - Government is going to issue a directive to all schools not to expel students over fees, Primary and Secondary Education minister Paul Mavima told the National Assembly yesterday after being grilled by MPs who w… http://ift.tt/2qTitVQ				951467585257820162			https://twitter.com/africanewsdesks/status/951467585257820162	
Wishfmradio	2018-01-09 16:41	0	0	KENYA - # FormOnes .NTSA. Kenya Power. # KPLCShutDown # CarabaoCup Students report to Form One as national schools start day units. -Form One students admitted to various schools in Nairobi County have started reporting for the first term of their secondary education. pic.twitter.com/zkNp1ZKbev			# FormOnes # KPLCShutDown # CarabaoCup	950845056998674432			https://twitter.com/Wishfmradio/status/950845056998674432	https://pbs.twimg.com/media/DTIUhDgWkAYOah5.jpg
BKhaniri	2018-01-09 01:06	21	15	The programme is Free DAY Secondary Education (FDSE). What media is reporting are cases of bright students qualifying to National School where they have to pay boarding fee (food...) not tuition fee. They have the option of joining Day School which is free @ Asamoh_https://twitter.com/DonaldBKipkorir/status/950393483428290560 …		@ Asamoh_https		950609824181575681			https://twitter.com/BKhaniri/status/950609824181575681	
bbirundu1	2018-01-05 00:59	0	2	Did free secondary education pick up? It is very sad that students in national schools pay hefty school fees. Why punish parents of a kid who performed excellently in KCPE?				949158419889512448			https://twitter.com/bbirundu1/status/949158419889512448	
RKI2011	2017-12-30 06:26	0	1	Preparedness this year is different. Remember free secondary education (turns out was false), more students intake, day scholars in selected national schools, books direct to schools, increased capitation etc. Nothing wrong with one being concerned about preparedness.				947066315742654464	946994904701587456	kamaujst NdunguWainaina	https://twitter.com/RKI2011/status/947066315742654464	
ThePerseSchool	2017-12-23 16:26	0	7	# 2017inReview Back in April @ ThePerseSchool a team of Perse pupils won the national title of the Senior Schools’ Challenge. The competition is regarded as the secondary education equivalent of University Challenge, testing students in general knowledge. pic.twitter.com/t8rin6c0ir		@ ThePerseSchool	# 2017inReview	944680514509852672			https://twitter.com/ThePerseSchool/status/944680514509852672	https://pbs.twimg.com/media/DRaHi8uWAAEFBIz.jpg
