username	date	retweets	favorites	text	geo	mentions	hashtags	tweetid	conversationid	replyto	permalink	imagelink
johnabev	2017-12-31 22:52	0	0	Just like Ms. Reid says, @ realDonaldTrump praises and supports Iranian protesters, presumably because they aren't kneeling, whereas he excoriates peaceful protesters in the United States who kneel to the flag to protest police killings of unarmed black people.		@ realDonaldTrump		947676913933344768	947319632339365888	johnabev CharlesEDean	https://twitter.com/johnabev/status/947676913933344768	
presscoreca	2017-12-03 19:14	2	2	Why @ BarackObama & @ HillaryClinton are both now "incapable of holding any office under the United States"? Both overtly incited & incite "Rebellion or insurrection", advocate & conspire to overthrow @ POTUS gov by force (https://www.onwardtogether.org/ recruits/organizes violent protests) pic.twitter.com/T3xuU2CoKl		@ BarackObama @ HillaryClinton @ POTUS		937475195861790720			https://twitter.com/presscoreca/status/937475195861790720	https://pbs.twimg.com/media/DQKSo29UQAAYEyX.jpg
Infopeacemaker	2016-11-19 18:41	0	0	Starting a Peaceful Protest throughout United States! @ UN @ BarackObama @ VP @ JohnKerry @ FLOTUS @ HillaryClinton # People # World @ nytimes @ CNN		@ UN @ BarackObama @ VP @ JohnKerry @ FLOTUS @ HillaryClinton @ nytimes @ CNN	# People # World	800121944821506050			https://twitter.com/Infopeacemaker/status/800121944821506050	
KonkBlonk	2012-09-17 08:09	0	0	Mubarak · United States · Obama administration · Hillary Clinton · Barack Obama · US foreign policy · Protest · Iraq · Middle ... 65/323				247668506840154112			https://twitter.com/KonkBlonk/status/247668506840154112	
CastoPatrick	2018-07-23 10:33	0	0	The last time this radical muslim threatened the United States, ⁦ @ BarackObama⁩ and ⁦ @ HillaryClinton⁩ gave them a nuclear deal and $500mil in American Dollars. Time to stop this crap and our President Trump will do just that! # Don’tTreadOnUS https://www.liveleak.com/view?t=sEeIG_1532346870 …		@ BarackObama @ HillaryClinton	# Don	1021402905595850752			https://twitter.com/CastoPatrick/status/1021402905595850752	
mardone_ramos	2018-07-23 09:42	0	0	Barack Obama, Hillary Clinton, Democratic Party, fake news media (CNN, ABC, MSNBC, The New York Times, The Washington Post), rotten Hollywood celebrities and radical Left and extremist are the biggest enemies of the United States of America.				1021390087807012869	1021384752136409088	realDonaldTrump	https://twitter.com/mardone_ramos/status/1021390087807012869	
GeraldC65957404	2018-07-22 15:20	0	0	Once again, Benedict Arnold committed treason; Judas Iscariot committed treason; Barack Obama and Hillary Clinton committed treason with Benghazi: people died. Donald Trump is the President of the United States. The illegal e mail server is also treason.				1021112803686535168	1021020863733420032	stopthenutjob realDonaldTrump	https://twitter.com/GeraldC65957404/status/1021112803686535168	
McgauleThomas	2018-07-22 15:02	0	0	Everyone knows that @ Comey is a liar. It's clear The FISA @ FISACourt judges that signed off on the warrant are all bought and paid for by the @ DNC and @ HillaryClinton . @ BarackObama allowed Russia to undermine the United States.		@ Comey @ FISACourt @ DNC @ HillaryClinton @ BarackObama		1021108291072450560	1021036060573347847	GreggJarrett marypatriott	https://twitter.com/McgauleThomas/status/1021108291072450560	
DennisLeeuwenbu	2018-07-22 14:40	0	0	Barack Obama, big purpose of being President, put a tax on young people in United States, as deterrent to avoid having medical insurance, huh? Democratic party trying for socialism? Hillary Clinton, stand of government provided day care, for all working women? Role of President?				1021102689348915200			https://twitter.com/DennisLeeuwenbu/status/1021102689348915200	
manningtheship	2018-07-22 13:42	0	0	And/Or Affordable Healthcare? Thanks, @ BarackObama @ HillaryClinton @ JasonKander and all those who serve and/or continue to. Be brave. Change has been a long time coming to America. God Bless The United States of America. I endorse this message. https://twitter.com/atdavidhoffman/status/1020666975373221892 …		@ BarackObama @ HillaryClinton @ JasonKander		1021088048287821826			https://twitter.com/manningtheship/status/1021088048287821826	
