username	date	retweets	favorites	text	geo	mentions	hashtags	tweetid	conversationid	replyto	permalink	imagelink
wvisdir	2018-03-08 10:56	0	0	https://www.wvis.co.uk/ added : Robinson's Aerials - Satellite and cable television sales and installation service. Working within the West Yorkshire region, Robinson's Aerial Service... (https://www.wvis.co.uk/detail/robinsons-aerials-6053/ …) # AudioVisualpic.twitter.com/N5iAXPnEqB			# AudioVisualpic	971776798508896256			https://twitter.com/wvisdir/status/971776798508896256	https://pbs.twimg.com/media/DXxx2J2WkAEDd6G.jpg
keepmemagazine	2017-11-12 15:40	0	1	TV Aerials York - Satellite and Cable Television Sales and Installation Service http://tvaerialsyork.business.site/				929811100920664064			https://twitter.com/keepmemagazine/status/929811100920664064	
cinsellsaglik	2016-10-03 05:47	0	0	TV Aerials Chester – Satellite and Cable Television Sales and Installation Service: The post TV Aerials Chest... http://bit.ly/2dTpGhg				782879634106884096			https://twitter.com/cinsellsaglik/status/782879634106884096	
jonellyncollins	2016-10-03 05:25	0	1	TV Aerials Chester – Satellite and Cable Television Sales and Installation Service http://www.koukoulia.com/luxury/tv-aerials-chester-satellite-and-cable-television-sales-and-installation-service/ …				782874145671577600			https://twitter.com/jonellyncollins/status/782874145671577600	
OutbackRoomss	2016-10-03 05:23	0	0	TV Aerials Chester – Satellite and Cable Television Sales and Installation Service http://www.outbackrooms.com/tv-aerials-chester-satellite-and-cable-television-sales-and-installation-service/ …				782873626089492480			https://twitter.com/OutbackRoomss/status/782873626089492480	
YourDesignsWebs	2016-10-03 05:22	0	0	TV Aerials Chester – Satellite and Cable Television Sales and Installation Service http://www.yourdesignsweb.com/tv-aerials-chester-satellite-and-cable-television-sales-and-installation-service/ …				782873476080304129			https://twitter.com/YourDesignsWebs/status/782873476080304129	
desmoineshvacco	2016-10-03 05:06	0	0	TV Aerials Chester – Satellite and Cable Television Sales and Installation Service http://www.desmoineshvaccompany.com/tv-aerials-chester-satellite-and-cable-television-sales-and-installation-service/ …				782869320187740160			https://twitter.com/desmoineshvacco/status/782869320187740160	
carolineatfreak	2016-10-03 05:05	0	0	TV Aerials Chester – Satellite and Cable Television Sales and Installation Service http://www.carolinaneatfreak.com/tv-aerials-chester-satellite-and-cable-television-sales-and-installation-service/ …				782869128621199361			https://twitter.com/carolineatfreak/status/782869128621199361	
HGreenPhoto	2016-10-03 05:04	0	0	TV Aerials Chester – Satellite and Cable Television Sales and Installation Service http://www.hgreenphoto.com/tv-aerials-chester-satellite-and-cable-television-sales-and-installation-service/ …				782868860068298752			https://twitter.com/HGreenPhoto/status/782868860068298752	
NormSoftballs	2016-10-03 05:04	0	0	TV Aerials Chester – Satellite and Cable Television Sales and Installation Service http://www.normsoftball.com/tv-aerials-chester-satellite-and-cable-television-sales-and-installation-service/ …				782868837502943232			https://twitter.com/NormSoftballs/status/782868837502943232	
