username	date	retweets	favorites	text	geo	mentions	hashtags	tweetid	conversationid	replyto	permalink	imagelink
StageYaneu	2018-03-22 12:04	3	8	I am Riding with Joe Biden. JOE BIDEN FOR PRESIDENT OF THE UNITED STATES OF AMERICA! ~WHOO HOO Yeah ~JILL BIDEN FOR FLOTUS ~WHOO HOO Yes!				976852161396133888	976841602995023873	SilverAdie	https://twitter.com/StageYaneu/status/976852161396133888	
Curryxx_	2017-01-10 18:35	0	3	We'll miss you, Vice President Joe Biden & Second Lady of the United States Dr. Jill Biden! https://twitter.com/vp/status/818852822770978816 …				818964443791060992			https://twitter.com/Curryxx_/status/818964443791060992	https://pbs.twimg.com/media/C10mTClUkAAmQuS.jpg
crk5	2016-10-14 04:53	0	1	Vice President of the US Joe Biden and Second Lady Of The United States Jill Biden on Seth Meyers. It's always a great episode when he's on.				786852350732361728			https://twitter.com/crk5/status/786852350732361728	
caribbeannewsuk	2016-10-06 15:04	0	0	# CUBA: Doctor Jill Biden, wife of the Vice President of the United States, Joe Biden, arrive in the capital Havana today. pic.twitter.com/zi1Ae3YD1C			# CUBA	784107037844209665			https://twitter.com/caribbeannewsuk/status/784107037844209665	https://pbs.twimg.com/media/CuG1MCDWcAAZhuS.jpg
Trice_Imaging	2016-09-19 15:13	2	3	My name is Joe Biden and I am Jill Biden's husband said the Vice President of the United States of America. # 2030Nowpic.twitter.com/gpcv11vWcY			# 2030Nowpic	777948674882174976			https://twitter.com/Trice_Imaging/status/777948674882174976	https://pbs.twimg.com/media/CsvUK7JWYAAl-pS.jpg
810WGY	2016-07-27 21:01	0	0	Second Lady of the United States Jill Biden is now introducing @ JoeBiden to speak at the Democratic Convention http://wgy.com/listen		@ JoeBiden		758467452036452352			https://twitter.com/810WGY/status/758467452036452352	
970wfla	2016-07-27 20:59	0	0	Dr. Jill Biden, the Second Lady of the United States, takes the stage to introduce the Vice President Joe Biden. http://970wfla.iheart.com/features/election-2016-1077/ …				758466915627044865			https://twitter.com/970wfla/status/758466915627044865	
bnltimes	2016-07-20 16:05	0	0	Jill Biden, who is wife to United States of America vice president Joe Biden, has reaffirmed the country’s... http://fb.me/1qbQX2DDj				755856299984846848			https://twitter.com/bnltimes/status/755856299984846848	
bnltimes	2016-07-20 07:53	1	1	A Motorcade for the visiting Jill Biden, wife to United States Vice President, Joe Biden, was Tuesday forced to... http://fb.me/7rYiOXhUE				755732424743653376			https://twitter.com/bnltimes/status/755732424743653376	
bnltimes	2016-07-19 13:57	0	0	A Motorcade for the visiting Jill Biden, wife to United States Vice President, Joe Biden, was on Tuesday forced... http://fb.me/1orcbxjHO				755461483048361984			https://twitter.com/bnltimes/status/755461483048361984	
bnltimes	2016-07-12 06:53	1	2	Jill Biden, wife to United States Vice President, Joe Biden, is expected to visit Malawi during her three-nation... http://fb.me/31GVBTgnz				752818214070091776			https://twitter.com/bnltimes/status/752818214070091776	
willbrockmann	2016-02-28 23:11	0	1	I LOVE JOE BIDEN SO MUCH # Oscars (AND DR. JILL BIDEN, SECOND LADY OF THE UNITED STATES)			# Oscars	704157092052074496			https://twitter.com/willbrockmann/status/704157092052074496	
VideoNewsUs	2016-01-24 07:06	0	0	Vice President of the United States Joe Biden's wife Jill Biden: http://youtu.be/v94sXUs2JpM?a via @ YouTube		@ YouTube		691230591342231552			https://twitter.com/VideoNewsUs/status/691230591342231552	
RichFM39517086	2015-06-06 08:36	0	0	Photo: marymcmagic-hair: Dr. Jill Biden and Vice President of the United States Joe Biden stand next to the... http://tmblr.co/ZKRNMm1mZC3-p				607164183017308160			https://twitter.com/RichFM39517086/status/607164183017308160	
NadineKlopf	2014-09-16 03:36	1	1	Jill Biden - Frau des Vizepräsidenten der United States, Joe Biden - spricht über ihre Erfahrungen als Lehrerin # Berufsbildungskongress			# Berufsbildungskongress	511780585082454016			https://twitter.com/NadineKlopf/status/511780585082454016	
UnitesAfrica	2014-07-08 11:00	0	0	Dr. Jill Biden, the wife of United States' Vice President Joe Biden, returned yesterday from her trip to # Africa.... http://fb.me/3ddS61AG8			# Africa	486525265217323010			https://twitter.com/UnitesAfrica/status/486525265217323010	
VacayFun	2014-03-10 16:13	0	0	# USVI : United States Vice President Joe Biden and his wife Dr. Jill Biden visited the island of St Croix at the weekend # CaribbeanNews			# USVI # CaribbeanNews	443117430546890753			https://twitter.com/VacayFun/status/443117430546890753	
caribbeannewsuk	2014-03-10 16:00	0	0	# USVI: United States Vice President Joe Biden and his wife Dr Jill Biden visited the island of St Croix at the weekend.			# USVI	443114099988525057			https://twitter.com/caribbeannewsuk/status/443114099988525057	
