username	date	retweets	favorites	text	geo	mentions	hashtags	tweetid	conversationid	replyto	permalink	imagelink
InfiniteShotsGG	2018-07-20 14:40	0	4	We're so excited to finally be able to share with you the debut of our Infinite Shots t-shirt. Up ahead we have more shirts, a hoodie, and of course, a jersey to come. :) :) :) # esports # rlesports # rocketleague # rlcs # twitch # gaming # fortnite # csgo # Overwatch # R6S # LOLpic.twitter.com/T68YLFpVjs			# esports # rlesports # rocketleague # rlcs # twitch # gaming # fortnite # csgo # Overwatch # R6S # LOLpic	1020377814040641536			https://twitter.com/InfiniteShotsGG/status/1020377814040641536	https://abs.twimg.com/hashflags/ForniteBattleRoyale2018/ForniteBattleRoyale2018.png
giannaa_mariaa	2018-07-04 15:10	0	0	8. i have 2 wings jerseys, a white one with no name and a white yzerman one from his rookie season, i have a red wings t-shirt, a red wings hoodie, a usa hockey shirt, a boeser shirsey, a wings hat and a seguin shirsey				1014587289098432513	1014545702565875712		https://twitter.com/giannaa_mariaa/status/1014587289098432513	https://pbs.twimg.com/profile_images/1016165938947919872/ug4SUC0q_normal.jpg
blakeberryMD	2018-06-20 20:32	0	0	@ blummer27 Dumb question, but... Do you know what determines if @ ajhinch wears a jersey, hoodie, sweat shirt, T-shirt, etc? Dress code for managers? Just curious. Anyways, go ‘Stros!! @ astros		@ blummer27 @ ajhinch @ astros		1009594894153809924			https://twitter.com/blakeberryMD/status/1009594894153809924	
boomboxfun	2018-05-19 19:01	0	0	Cycling Shirts - 4 Great Reasons to Wear One Out on the Road - http://www.socialimagesshare.com/index.php/2018/05/19/cycling-shirts-4-great-reasons-to-wear-one-out-on-the-road/ … Most cyclists do not bother wearing performance cycling shirts, preferring to opt for an ordinary t-shirt or a hoodie. There are four great reasons to switch to wearing a cycling jersey ...				997975573979942912			https://twitter.com/boomboxfun/status/997975573979942912	
BC_Castaldo	2018-04-29 11:04	0	0	Jersey over dress shirt, because there is no excuse for it. Tucked into jeans I can see if the jersey too big and it a light tuck. In general jersey's for adults only at games, tailgates, or sports related parties and can only be worn over either a t-shirt or hoodie.				990607775838306304	990602707403616258	minakimes ESPNRadio	https://twitter.com/BC_Castaldo/status/990607775838306304	
AreYouLegendCo	2018-04-23 23:57	0	0	AYLCO307® Clothing Manufacturing Clothing Production | Distribution | Supply Custom Order : T-Shirt ~ Raglan ~ Singlet ~ Wangky (Polo Shirt) ~ Kemeja ~ Jersey Bola ~ Training Set ~ Jaket (Bomber/Parka) ~ Jas Almamater ~ Hoodie/Sweater ~ Rompi ~ Etc WhatsApp : 087712373777 pic.twitter.com/6eGEP8MMrJ				988627912902361088			https://twitter.com/AreYouLegendCo/status/988627912902361088	https://pbs.twimg.com/media/DbhN1mcVMAAtNS6.jpg
AgoesTanMadina	2018-04-23 23:34	0	0	@ AreYouLegendCo® Clothing Manufacturing Clothing Production | Distribution | Supply Custom Order : T-Shirt ~ Raglan ~ Singlet ~ Wangky (Polo Shirt) ~ Kemeja ~ Jersey Bola ~ Training Set ~ Jaket (Bomber/Parka) ~ Jas Almamater ~ Hoodie/Sweater ~ Rompi ~ Etc WhatsApp : 087712373777 pic.twitter.com/sbAdOF8eAw		@ AreYouLegendCo		988622272146505728			https://twitter.com/AgoesTanMadina/status/988622272146505728	https://pbs.twimg.com/media/DbhKrO9UQAAd5_Q.jpg
DroolingBully	2018-03-04 21:14	0	0	Yamaha, Honda, Victory and Harley motorcycle models on a work shirt, T-shirt, jersey or hoodie! Check them out! # motorcycles # tshirts # yamaha # HONDA # Victory # harley # bikerlife # workshirt # jersey # Hoodies # droolingbullykustomspic.twitter.com/bAARJcmM8r			# motorcycles # tshirts # yamaha # HONDA # Victory # harley # bikerlife # workshirt # jersey # Hoodies # droolingbullykustomspic	970482595627720705			https://twitter.com/DroolingBully/status/970482595627720705	https://pbs.twimg.com/media/DXfYvqtWAAAwzhJ.jpg
IakoubiY	2018-02-26 15:06	1	3	http://s.click.aliexpress.com/e/6uRvnim 2017 YD New Long Sleeve Shirts # fitness Sport Shirt Men Quick Dry # running T-shirt # gym Clothing Mens Top # Sport Jerseys Rashgard # Shirts # fashion # style # shopping # mensfashion # mensstyle # menswear # hoodie # sweatshirt # tshirt # jacket # coatpic.twitter.com/v8sZAafXTm			# fitness # running # gym # Sport # Shirts # fashion # style # shopping # mensfashion # mensstyle # menswear # hoodie # sweatshirt # tshirt # jacket # coatpic	968215700878880776			https://twitter.com/IakoubiY/status/968215700878880776	https://pbs.twimg.com/media/DW_LCp0XUAApjpE.jpg
geoffmang	2018-02-07 20:38	0	11	Planning my layer game for tomorrow: Winter UA shirt Winter UA shirt Wool t-shirt 3/4 UA zip up jawn Hoodie Thermos of hot dogs Dawkins jersey				961413914822086656			https://twitter.com/geoffmang/status/961413914822086656	
