username	date	retweets	favorites	text	geo	mentions	hashtags	tweetid	conversationid	replyto	permalink	imagelink
AhmedsMagic	2018-07-21 18:50	0	0	marvel continues to shake @ DCComics IKEA's kitchen table and i'm here for it pic.twitter.com/e01zG6had6		@ DCComics		1020803104541794304	1020777643711479808	CozISlay	https://twitter.com/AhmedsMagic/status/1020803104541794304	https://pbs.twimg.com/media/DiqetHDVAAAw09a.jpg
games_fs	2018-07-21 18:37	0	0	@ junghwafs 15 ! Une autre femme enceinte ! Et là, je te jure c'est hyper pratique pour toi, une table basse en bois Ikea ! Comme ça tu pourras changer ta fille dessus !		@ junghwafs		1020800012777852933			https://twitter.com/games_fs/status/1020800012777852933	
eazytarget23	2018-07-21 18:27	0	0	Makergeeks carbon fiber PLA printing up some better supports and mounts so the dang thing doesn’t slide around on my ikea table any more https://www.instagram.com/p/BlgqyAuA3a4/?utm_source=ig_twitter_share&igshid=1vb9huq7zd7c2 …				1020797430848270336			https://twitter.com/eazytarget23/status/1020797430848270336	
Cudigasm_	2018-07-21 18:21	0	2	My sis went to ikea for fun with her boyfriend.. that actually sounds lit & we getting a new coffee table				1020795875386429440			https://twitter.com/Cudigasm_/status/1020795875386429440	
CraigsWyckoff	2018-07-21 18:01	0	0	Free IKEA Bjursta Table (Brooklyn) https://ift.tt/2LsIt37				1020790881400614913			https://twitter.com/CraigsWyckoff/status/1020790881400614913	
freemanhattan	2018-07-21 18:00	0	0	Free ikea micke table https://newyork.craigslist.org/mnh/zip/d/free-ikea-micke-table/6649733230.html …pic.twitter.com/Uv4o0Ld9cQ				1020790561563992065			https://twitter.com/freemanhattan/status/1020790561563992065	https://pbs.twimg.com/media/DiqTmyQXUAEVPjj.jpg
freemanhattan	2018-07-21 18:00	0	0	Free Ikea "lack" side table https://newyork.craigslist.org/mnh/zip/d/free-ikea-lack-side-table/6649734859.html …pic.twitter.com/NGDV5KkmwV				1020790555905806336			https://twitter.com/freemanhattan/status/1020790555905806336	https://pbs.twimg.com/media/DiqTmdIWkAI2BGd.jpg
gemmyfish	2018-07-21 17:50	0	0	fellow adult friends does anyone have a good place to buy a decent couch/dining room table that isn't like ikea cheap but not west elm expensive ? mid range but cozy pls help				1020788234182258689			https://twitter.com/gemmyfish/status/1020788234182258689	
SoleLo	2018-07-21 17:06	0	0	That works, I'll format both cards at the same time. Lol. I'll try and do most of it this weekend. The table is a table from Ikea. You could go bold like pic.twitter.com/HhKf5QL86g				1020777108551786497	1020653859038027776	AngrySK johnnyrotten23 Uncle_J77	https://twitter.com/SoleLo/status/1020777108551786497	https://pbs.twimg.com/media/DiqHXXoU8AECQuI.jpg
SoleLo	2018-07-21 16:48	1	1	Yeah, lmaoo. It's a rabbit hole of things you can do with them. My son and I went to Pi Jam earlier in the year. These were my favorite project. Old tv, table from Ikea and a Pi kit pic.twitter.com/gddOt3GUvz				1020772608281796608	1020653859038027776	johnnyrotten23 AngrySK Uncle_J77	https://twitter.com/SoleLo/status/1020772608281796608	https://pbs.twimg.com/media/DiqDM0lUYAAk5FV.jpg
bunnyonsie	2018-07-21 16:45	0	1	albert, you dun goofed				1020771649891651584	1020721627699580928	ThelanasStuff	https://twitter.com/bunnyonsie/status/1020771649891651584	
jodie_emilia	2018-07-21 16:14	0	0	Saturday night thoughts, am I capable of of building a dining table either from scratch or with an IKEA hack...				1020764024986849280			https://twitter.com/jodie_emilia/status/1020764024986849280	https://abs.twimg.com/emoji/v2/72x72/1f914.png
LaMethodeA	2018-07-21 15:38	0	0	Ma sœur avait achete une table Et la qualité est moindre que chez Ikea. Comme quoi !				1020754911519272962	1019219492684095488	tiffany678809 Imgurian11 MDM_FR	https://twitter.com/LaMethodeA/status/1020754911519272962	
manoncharles	2018-07-21 15:16	0	4	Il m'a préparé un chirashi et on le mange sur notre nouvelle table Ikéa # gaga # ureshii pic.twitter.com/xSSh4JbDen			# gaga # ureshii	1020749255768670209			https://twitter.com/manoncharles/status/1020749255768670209	https://abs.twimg.com/emoji/v2/72x72/1f60d.png
sohaibhafeez1	2018-07-21 14:08	0	1	I’m spending mine driving my dad to ikea because he wants to try new beds and spend BILLIONS on a table he can’t even build				1020732357106720768	1020732099110809602	Probablyykaylee	https://twitter.com/sohaibhafeez1/status/1020732357106720768	
lightsaber82	2018-07-21 13:50	0	2	Those instructions are a recipe to lose friends. After building an Ikea table I broke up with my boyfriend. Just saying				1020727691547377666	1020657755462545408	phranqueigh	https://twitter.com/lightsaber82/status/1020727691547377666	
bunnyonsie	2018-07-21 13:50	0	0	i couldn't help but laugh out loud when i saw this... luckily im in my room oml				1020727669200019456	1020609139779571712	eion_ly BandiRue	https://twitter.com/bunnyonsie/status/1020727669200019456	
bunnyonsie	2018-07-21 13:48	0	0	the metal one literally felt like sliding down sand paper.				1020727262063222784	1020374468110188546	_ayosworldd	https://twitter.com/bunnyonsie/status/1020727262063222784	
bunnyonsie	2018-07-21 13:45	0	0	:OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO!!??!??!111!111////				1020726362150064128	1020724069480595456	CorlHorl	https://twitter.com/bunnyonsie/status/1020726362150064128	
bunnyonsie	2018-07-21 13:44	0	0	wheeze				1020726217698234368	1020725710959366145	JakeJayingee	https://twitter.com/bunnyonsie/status/1020726217698234368	
